mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
22	22	0	0	3/2	1	1		V	G	vi		V	V							M	0	1	1, 5, 2		1	1
22	22	1/2	1/2	3/2	1	1		iv6	G	vi		iv6	iv		6					m	0	1	-4, 0, -1		-1	-4
22	22	5/4	5/4	3/2	1	1		i6	G	vi		i6	i		6					m	0	1	-3, 1, 0		0	-3
23	23	0	0	3/2	1	1		iv7	G	vi		iv7	iv		7					mm7	0	1	-1, -4, 0, -3		-1	-1
23	23	1/2	1/2	3/2	1	1		V(4)	G	vi		V(4)	V			4				M	0	1	1, 0, 2		1	1
23	23	5/4	5/4	3/2	1	1		V	G	vi		V	V							M	0	1	1, 5, 2		1	1
24	24	0	0	3/2	1	1		i\\	G	vi		i	i						\\	m	0	1	0, -3, 1		0	0
25	25	0	0	3/2	1	1		I.vi	G	I		vi	vi							m	0	0	3, 0, 4		3	3
25	25	1/2	1/2	3/2	1	1		V6	G	I		V6	V		6					M	0	0	5, 2, 1		1	5
26	26	0	0	3/2	1	1		I	G	I		I	I							M	0	0	0, 4, 1		0	0
27	27	1/2	1/2	3/2	1	1		ii6	G	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
28	28	0	0	3/2	1	1		V\\	G	I		V	V						\\	M	0	0	1, 5, 2		1	1
29	29	0	0	3/2	1	1		I	G	I		I	I							M	0	0	0, 4, 1		0	0
29	29	1/2	1/2	3/2	1	1		IV6	G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
29	29	5/4	5/4	3/2	1	1		iii6	G	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
30	30	0	0	3/2	1	1		IVM7	G	I		IVM7	IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
30	30	1/2	1/2	3/2	1	1		viio64	G	I		viio64	vii	o	64					o	0	0	-1, 5, 2		5	-1
30	30	5/4	5/4	3/2	1	1		I6	G	I		I6	I		6					M	0	0	4, 1, 0		0	4
31	31	0	0	3/2	1	1		IVM7	G	I		IVM7	IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
31	31	1/2	1/2	3/2	1	1		V(4)	G	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
31	31	5/4	5/4	3/2	1	1		V	G	I		V	V							M	0	0	1, 5, 2		1	1
32	32	0	0	3/2	1	1		I\\	G	I		I	I						\\	M	0	0	0, 4, 1		0	0
33	33	0	0	3/2	1	1		I	G	I		I	I							M	0	0	0, 4, 1		0	0
33	33	1/2	1/2	3/2	1	1		IV6	G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
33	33	5/4	5/4	3/2	1	1		iii6	G	I		iii6	iii		6					m	0	0	1, 5, 4		4	1
34	34	0	0	3/2	1	1		IVM7	G	I		IVM7	IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
34	34	1/2	1/2	3/2	1	1		viio64	G	I		viio64	vii	o	64					o	0	0	-1, 5, 2		5	-1
34	34	5/4	5/4	3/2	1	1		I6	G	I		I6	I		6					M	0	0	4, 1, 0		0	4
35	35	0	0	3/2	1	1		IVM7	G	I		IVM7	IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
35	35	1/2	1/2	3/2	1	1		V(4)	G	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
35	35	5/4	5/4	3/2	1	1		V	G	I		V	V							M	0	0	1, 5, 2		1	1
36	36	0	0	3/2	1	1		I\\	G	I		I	I						\\	M	0	0	0, 4, 1		0	0
