mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
8	8	1	1	3/2	3	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
9	9	0	0	3/2	3	1	v.V(4)	d	v		V(4)	V			4				M	1	1	1, 0, 2		1	1
9	9	1/2	1/2	3/2	3	1	V	d	v		V	V							M	1	1	1, 5, 2		1	1
9	9	1	1	3/2	3	1	iio6	d	v		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
10	10	0	0	3/2	3	1	i6(9)	d	v		i6(9)	i		6	9				m	1	1	-3, 1, 0	2	0	-3
10	10	1/2	1/2	3/2	3	1	i6	d	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
11	11	0	0	3/2	3	1	iv(9)	d	v		iv(9)	iv			9				m	1	1	-1, -4, 0	1	-1	-1
11	11	1/2	1/2	3/2	3	1	iv	d	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
12	12	0	0	3/2	3	1	V7	d	v		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
12	12	1/2	1/2	3/2	3	1	vi	d	v		vi	vi							m	1	1	-4, -7, -3		-4	-4
12	12	1	1	3/2	3	1	ii%65	d	v		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
13	13	0	0	3/2	3	1	V(64)	d	v		V(64)	V			64				M	1	1	1, 0, -3		1	1
13	13	1/2	1/2	3/2	3	1	V(4)	d	v		V(4)	V			4				M	1	1	1, 0, 2		1	1
13	13	1	1	3/2	3	1	V	d	v		V	V							M	1	1	1, 5, 2		1	1
14	14	0	0	3/2	3	1	i|PAC}	d	v		i	i					PAC	}	m	1	1	0, -3, 1		0	0
15	15	1/2	1/2	3/2	3	1	i.V65{	d	i		V65	V		65				{	Mm7	1	1	5, 2, -1, 1		1	5
16	16	0	0	3/2	3	1	i64	d	i		i64	i		64					m	1	1	1, 0, -3		0	1
16	16	1/2	1/2	3/2	3	1	V7	d	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
16	16	5/4	5/4	3/2	3	1	V	d	i		V	V							M	1	1	1, 5, 2		1	1
17	17	0	0	3/2	3	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
17	17	1/2	1/2	3/2	3	1	III.viio6/ii	d	III		viio6/ii	vii	o	6		ii			o	1	0	-3, -6, 0		0	-3
17	17	5/4	5/4	3/2	3	1	V/ii	d	III		V/ii	V				ii			M	1	0	3, 7, 4		3	3
18	18	0	0	3/2	3	1	ii6	d	III		ii6	ii		6					m	1	0	-1, 3, 2		2	-1
18	18	1/2	1/2	3/2	3	1	viio/V	d	III		viio/V	vii	o			V			o	1	0	6, 3, 0		6	6
18	18	5/4	5/4	3/2	3	1	V6/V	d	III		V6/V	V		6		V			M	1	0	6, 3, 2		2	6
19	19	0	0	3/2	3	1	V	d	III		V	V							M	1	0	1, 5, 2		1	1
19	19	1/2	1/2	3/2	3	1	viio64	d	III		viio64	vii	o	64					o	1	0	-1, 5, 2		5	-1
19	19	5/4	5/4	3/2	3	1	V	d	III		V	V							M	1	0	1, 5, 2		1	1
20	20	0	0	3/2	3	1	I6	d	III		I6	I		6					M	1	0	4, 1, 0		0	4
20	20	1/2	1/2	3/2	3	1	V6	d	III		V6	V		6					M	1	0	5, 2, 1		1	5
20	20	1	1	3/2	3	1	I	d	III		I	I							M	1	0	0, 4, 1		0	0
21	21	0	0	3/2	3	1	IV	d	III		IV	IV							M	1	0	-1, 3, 0		-1	-1
21	21	1/2	1/2	3/2	3	1	V7	d	III		V7	V		7					Mm7	1	0	1, 5, 2, -1		1	1
21	21	1	1	3/2	3	1	VI	d	III		VI	VI							M	1	0	3, 7, 4		3	3
22	22	0	0	3/2	3	1	IV(7)	d	III		IV(7)	IV			7				M	1	0	-1, 3, 0	4	-1	-1
22	22	1/2	1/2	3/2	3	1	V(4)	d	III		V(4)	V			4				M	1	0	1, 0, 2		1	1
22	22	1	1	3/2	3	1	V	d	III		V	V							M	1	0	1, 5, 2		1	1
23	23	0	0	3/2	3	1	I|PAC}{	d	III		I	I					PAC	}{	M	1	0	0, 4, 1		0	0
23	23	1/2	1/2	3/2	3	1	i.i6	d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
24	24	0	0	3/2	3	1	iv	d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
24	24	1/2	1/2	3/2	3	1	V	d	i		V	V							M	1	1	1, 5, 2		1	1
25	25	0	0	3/2	3	1	i(9)	d	i		i(9)	i			9				m	1	1	0, -3, 1	2	0	0
25	25	1/2	1/2	3/2	3	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
26	26	0	0	3/2	3	1	viio6(9)	d	i		viio6(9)	vii	o	6	9				o	1	1	-5, -8, -2	0	-2	-5
26	26	1/2	1/2	3/2	3	1	viio6	d	i		viio6	vii	o	6					o	1	1	-5, -8, -2		-2	-5
26	26	1	1	3/2	3	1	iv	d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
27	27	0	0	3/2	3	1	V(9)	d	i		V(9)	V			9				M	1	1	1, 5, 2	-4	1	1
27	27	1/2	1/2	3/2	3	1	V(4)	d	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
27	27	1	1	3/2	3	1	viio	d	i		viio	vii	o						o	1	1	-2, -5, -8		-2	-2
28	28	0	0	3/2	3	1	V(9)/iv	d	i		V(9)/iv	V			9	iv			M	1	1	0, 4, 1	-5	0	0
28	28	1/2	1/2	3/2	3	1	iv	d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
28	28	1	1	3/2	3	1	viio/iv	d	i		viio/iv	vii	o			iv			o	1	1	-3, -6, -9		-3	-3
29	29	0	0	3/2	3	1	iv(9)	d	i		iv(9)	iv			9				m	1	1	-1, -4, 0	1	-1	-1
29	29	1/2	1/2	3/2	3	1	iv	d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
30	30	0	0	3/2	3	1	V7	d	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
30	30	1/2	1/2	3/2	3	1	VI	d	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
30	30	1	1	3/2	3	1	ii%65	d	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
31	31	0	0	3/2	3	1	V(64)	d	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
31	31	1/2	1/2	3/2	3	1	V(4)	d	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
31	31	1	1	3/2	3	1	V	d	i		V	V							M	1	1	1, 5, 2		1	1
32	32	0	0	3/2	3	1	V/iv|DC}{	d	i		V/iv	V				iv	DC	}{	M	1	1	0, 4, 1		0	0
32	32	1/2	1/2	3/2	3	1	V6/iv	d	i		V6/iv	V		6		iv			M	1	1	4, 1, 0		0	4
32	32	1	1	3/2	3	1	V7/iv	d	i		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
33	33	0	0	3/2	3	1	iv	d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
33	33	1/2	1/2	3/2	3	1	V6/iv	d	i		V6/iv	V		6		iv			M	1	1	4, 1, 0		0	4
33	33	1	1	3/2	3	1	V65/iv	d	i		V65/iv	V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
34	34	0	0	3/2	3	1	iv	d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
34	34	1/2	1/2	3/2	3	1	V6/iv	d	i		V6/iv	V		6		iv			M	1	1	4, 1, 0		0	4
34	34	1	1	3/2	3	1	V7/iv	d	i		V7/iv	V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
35	35	0	0	3/2	3	1	iv	d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
35	35	1/2	1/2	3/2	3	1	V6/iv	d	i		V6/iv	V		6		iv			M	1	1	4, 1, 0		0	4
35	35	1	1	3/2	3	1	V65/iv	d	i		V65/iv	V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
36	36	0	0	3/2	3	1	iv	d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
36	36	1	1	3/2	3	1	V	d	i		V	V							M	1	1	1, 5, 2		1	1
37	37	1/2	1/2	3/2	3	1	iv6	d	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
38	38	0	0	3/2	3	1	V|HC}	d	i		V	V					HC	}	M	1	1	1, 5, 2		1	1
