mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
10	10	3/8	3/8	4/4	1	1	v	g	i		v	v							m	1	1	1, -2, 2		1	1
10	10	1/2	1/2	4/4	1	1	V(4)/v	g	i		V(4)/v	V			4	v			M	1	1	2, 1, 3		2	2
10	10	3/4	3/4	4/4	1	1	V/v	g	i		V/v	V				v			M	1	1	2, 6, 3		2	2
11	11	0	0	4/4	1	1	III\\	g	i		III	III						\\	M	1	1	-3, 1, -2		-3	-3
11	11	3/8	3/8	4/4	1	1	iv6	g	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
11	11	1/2	1/2	4/4	1	1	VII	g	i		VII	VII							M	1	1	-2, 2, -1		-2	-2
11	11	3/4	3/4	4/4	1	1	#viio	g	i		#viio	#vii	o						o	1	1	5, 2, -1		5	5
12	12	0	0	4/4	1	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
12	12	1/2	1/2	4/4	1	1	V(4)	g	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
12	12	7/8	7/8	4/4	1	1	V2	g	i		V2	V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
13	13	0	0	4/4	1	1	i6	g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
13	13	3/8	3/8	4/4	1	1	iv	g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
13	13	1/2	1/2	4/4	1	1	v.i	g	v		i	i							m	1	1	0, -3, 1		0	0
13	13	7/8	7/8	4/4	1	1	iv	g	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
14	14	0	0	4/4	1	1	V	g	v		V	V							M	1	1	1, 5, 2		1	1
14	14	1/8	1/8	4/4	1	1	iv7	g	v		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
14	14	1/4	1/4	4/4	1	1	V(4)	g	v		V(4)	V			4				M	1	1	1, 0, 2		1	1
14	14	3/8	3/8	4/4	1	1	V	g	v		V	V							M	1	1	1, 5, 2		1	1
14	14	1/2	1/2	4/4	1	1	i\\	g	v		i	i						\\	m	1	1	0, -3, 1		0	0
14	14	7/8	7/8	4/4	1	1	i6	g	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
15	15	0	0	4/4	1	1	ii%7	g	v		ii%7	ii	%	7					%7	1	1	2, -1, -4, 0		2	2
15	15	1/4	1/4	4/4	1	1	i.ii%7	g	i		ii%7	ii	%	7					%7	1	1	2, -1, -4, 0		2	2
15	15	1/2	1/2	4/4	1	1	V7	g	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
15	15	3/4	3/4	4/4	1	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
15	15	7/8	7/8	4/4	1	1	i6	g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
16	16	0	0	4/4	1	1	ii%65	g	i		ii%65	ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
16	16	1/8	1/8	4/4	1	1	i	g	i		i	i							m	1	1	0, -3, 1		0	0
16	16	1/4	1/4	4/4	1	1	V(4)	g	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
16	16	3/8	3/8	4/4	1	1	V	g	i		V	V							M	1	1	1, 5, 2		1	1
16	16	1/2	1/2	4/4	1	1	i\\	g	i		i	i						\\	m	1	1	0, -3, 1		0	0
16	16	7/8	7/8	4/4	1	1	v6	g	i		v6	v		6					m	1	1	-2, 2, 1		1	-2
17	17	0	0	4/4	1	1	iv6(2)	g	i		iv6(2)	iv		6	2				m	1	1	-4, 0, 1		-1	-4
17	17	3/8	3/8	4/4	1	1	iv6	g	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
