mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
31	31	91	91	2.0	1/4	1/4	Chord	3/4	4	1	1/2	1/2	1	255					
31	31	92	92	0.0	1/2	1/2	FiguredBass	3/4	4	1	0				1/4	#			
32	32	93	93	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	256					
32	32	94	94	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	257					
32	32	95	95	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	258					
32	32	93	93	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	259					
32	32	94	94	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	260					
32	32	95	95	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	261					
32	32	93	93	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	262					
32	32	95	95	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	263					
32	32	93	93	0.0	0	0	FiguredBass	3/4	4	1	0				1/4	5			
32	32	93	93	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	264					
32	32	94	94	0.0	1/4	1/4	FiguredBass	3/4	4	1	0				1/4	6b			
32	32	95	95	0.0	1/2	1/2	FiguredBass	3/4	4	1	0				1/4	6			
32	32	95	95	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	265					
33	33	96	96	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	266					
33	33	97	97	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	267					
33	33	98	98	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	268					
33	33	96	96	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	269					
33	33	98	98	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	270					
33	33	96	96	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	271					
33	33	98	98	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	272					
33	33	96	96	0.0	0	0	FiguredBass	3/4	4	1	0				1/2	7			
33	33	96	96	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	273					
33	33	98	98	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	274					
34	34	99	99	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	275					
34	34	101	101	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	276					
34	34	99	99	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	277					
34	34	101	101	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	278					
34	34	99	99	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	279					
34	34	101	101	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	280					
34	34	99	99	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	281					
34	34	101	101	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	282					
35	35	102	102	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	283					
35	35	103	103	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	284					
35	35	102	102	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	285					
35	35	103	103	1.5	1/4	1/4	Chord	3/4	2	1	3/8	1/4	3/2	286					
35	35	209/2	209/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	287					
35	35	102	102	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	288					
35	35	103	103	2.0	1/4	1/4	Chord	3/4	3	1	1/2	1/2	1	289					
35	35	102	102	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	290					
35	35	103	103	0.0	1/4	1/4	FiguredBass	3/4	4	1	0				3/8	5	4		
35	35	103	103	2.0	1/4	1/4	Chord	3/4	4	1	1/2	1/2	1	291					
35	35	209/2	209/2	0.0	5/8	5/8	FiguredBass	3/4	4	1	0				1/8	#			
36	36	105	105	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	292					
36	36	105	105	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	293					
36	36	105	105	3.0	0	0	Chord	3/4	3	1	3/4	1/2	3/2	294					
36	36	105	105	3.0	0	0	Chord	3/4	4	1	3/4	1/2	3/2	295					
