mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
15	15	58	58	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	246					
15	15	117/2	117/2	0.0	5/8	5/8	FiguredBass	4/4	4	1	0				1/8	6			
15	15	59	59	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	247					
16	16	60	60	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	248					
16	16	61	61	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	249					
16	16	62	62	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	250					
16	16	60	60	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	251					
16	16	62	62	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	252					
16	16	63	63	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	253					
16	16	60	60	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	254					
16	16	61	61	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	255					
16	16	62	62	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	256					
16	16	60	60	0.0	0	0	FiguredBass	4/4	4	1	0				1/4	5	4		
16	16	60	60	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	257					
16	16	61	61	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/4	3			
16	16	61	61	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	258					
16	16	62	62	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	259					
17	17	64	64	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	260					
17	17	65	65	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	261					
17	17	66	66	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	262					
17	17	133/2	133/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	263					
17	17	64	64	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	264					
17	17	129/2	129/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	265					
17	17	66	66	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	266					
17	17	67	67	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	267					
17	17	64	64	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	268					
17	17	65	65	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	269					
17	17	66	66	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	270					
17	17	67	67	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	271					
17	17	64	64	0.0	0	0	FiguredBass	4/4	4	1	0				1/4	6			
17	17	64	64	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	272					
17	17	65	65	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	273					
17	17	66	66	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/4	6			
17	17	66	66	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	274					
17	17	67	67	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/4	b			
17	17	67	67	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	275					
18	18	68	68	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	276					
18	18	69	69	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	277					
18	18	70	70	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	278					
18	18	141/2	141/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	279					
18	18	71	71	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	280					
18	18	68	68	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	281					
18	18	137/2	137/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	282					
18	18	70	70	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	283					
18	18	71	71	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	284					
18	18	68	68	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	285					
18	18	69	69	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	286					
18	18	70	70	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	287					
18	18	71	71	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	288					
18	18	68	68	0.0	0	0	FiguredBass	4/4	4	1	0				1/4	6			
18	18	68	68	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	289					
18	18	69	69	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	290					
18	18	70	70	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/4	h			
18	18	70	70	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	291					
18	18	71	71	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/4	b			
18	18	71	71	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	292					
19	19	72	72	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	293					
19	19	73	73	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	294					
19	19	74	74	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	295					
19	19	72	72	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	296					
19	19	145/2	145/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	297					
19	19	73	73	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	298					
19	19	75	75	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	299					
19	19	72	72	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	300					
19	19	72	72	0.0	0	0	FiguredBass	4/4	4	1	0				1/4	5	4		
19	19	72	72	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	301					
19	19	73	73	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/4	5			
19	19	73	73	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	302					
19	19	74	74	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/4	9			
19	19	74	74	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	303					
19	19	75	75	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/4	8			
20	20	76	76	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	304					
20	20	77	77	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	305					
20	20	79	79	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	306					
20	20	76	76	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	307					
20	20	77	77	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	308					
20	20	78	78	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	309					
20	20	155/2	155/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	310					
20	20	78	78	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	311					
20	20	157/2	157/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	312					
20	20	79	79	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	313					
20	20	159/2	159/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	314					
20	20	76	76	0.0	0	0	FiguredBass	4/4	4	1	0				1/4	4			
20	20	76	76	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	315					
20	20	77	77	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/4	b			
20	20	78	78	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/4	4			
20	20	78	78	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	316					
20	20	79	79	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/4	#			
21	21	80	80	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	317					
21	21	163/2	163/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	318					
21	21	82	82	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	319					
21	21	167/2	167/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	320					4
21	21	335/4	335/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	321					
21	21	80	80	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	322					
21	21	161/2	161/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	323					
21	21	81	81	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	324					
21	21	82	82	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	325					
21	21	165/2	165/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	326					
21	21	83	83	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	327					
21	21	80	80	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	328					
21	21	161/2	161/2	1.0	1/8	1/8	Chord	4/4	3	1	1/4	1/4	1	329					
21	21	163/2	163/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	330					
21	21	82	82	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	331					
21	21	165/2	165/2	1.0	5/8	5/8	Chord	4/4	3	1	1/4	1/4	1	332					
21	21	167/2	167/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	333					
21	21	80	80	1.5	0	0	Chord	4/4	4	1	3/8	1/4	3/2	334					
21	21	163/2	163/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	335					
21	21	82	82	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/8	6b	5		
21	21	82	82	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	336					
21	21	165/2	165/2	0.0	5/8	5/8	FiguredBass	4/4	4	1	0				1/4	6			
21	21	165/2	165/2	1.0	5/8	5/8	Chord	4/4	4	1	1/4	1/4	1	337					
21	21	167/2	167/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0				1/8	6			
21	21	167/2	167/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	338					
22	22	84	84	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	339					
22	22	171/2	171/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	340					5
22	22	343/4	343/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	341					
22	22	86	86	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	342					
22	22	175/2	175/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	343					6
22	22	351/4	351/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	344					
22	22	84	84	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	345					
22	22	169/2	169/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	346					
22	22	85	85	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	347					
22	22	86	86	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	348					
22	22	173/2	173/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	349					7
22	22	347/4	347/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	350					
22	22	87	87	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	351					
22	22	84	84	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	352					
22	22	169/2	169/2	1.0	1/8	1/8	Chord	4/4	3	1	1/4	1/4	1	353					
22	22	171/2	171/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	354					
22	22	86	86	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	355					
22	22	173/2	173/2	1.0	5/8	5/8	Chord	4/4	3	1	1/4	1/4	1	356					
22	22	175/2	175/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	357					
22	22	84	84	0.0	0	0	FiguredBass	4/4	4	1	0				1/8	6	5		
22	22	84	84	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	358					
22	22	169/2	169/2	0.0	1/8	1/8	FiguredBass	4/4	4	1	0				1/4	6			
22	22	169/2	169/2	1.0	1/8	1/8	Chord	4/4	4	1	1/4	1/4	1	359					
22	22	171/2	171/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	360					
22	22	86	86	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/8	6	5		
22	22	86	86	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	361					
22	22	173/2	173/2	0.0	5/8	5/8	FiguredBass	4/4	4	1	0				1/4	6	b		
22	22	173/2	173/2	1.0	5/8	5/8	Chord	4/4	4	1	1/4	1/4	1	362					
22	22	175/2	175/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0				1/16	6			
22	22	175/2	175/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	363					
22	22	351/4	351/4	0.0	15/16	15/16	FiguredBass	4/4	4	1	0				1/16	5			
23	23	88	88	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	364					
23	23	179/2	179/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	365					8
23	23	359/4	359/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	366					
23	23	90	90	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	367					
23	23	181/2	181/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	368					
23	23	91	91	0.75	3/4	3/4	Chord	4/4	1	1	3/16	1/8	3/2	369					
23	23	367/4	367/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	370					
23	23	88	88	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	371					
23	23	177/2	177/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	372					
23	23	89	89	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	373					
23	23	91	91	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	374					
23	23	88	88	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	375					
23	23	177/2	177/2	1.0	1/8	1/8	Chord	4/4	3	1	1/4	1/4	1	376					
23	23	179/2	179/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	377					
23	23	90	90	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	378					
23	23	181/2	181/2	0.25	5/8	5/8	Chord	4/4	3	1	1/16	1/16	1	379					
23	23	363/4	363/4	0.25	11/16	11/16	Chord	4/4	3	1	1/16	1/16	1	380					
23	23	91	91	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	381					
23	23	183/2	183/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	382					
23	23	88	88	0.0	0	0	FiguredBass	4/4	4	1	0				1/8	6	5		
23	23	88	88	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	383					
23	23	177/2	177/2	0.0	1/8	1/8	FiguredBass	4/4	4	1	0				1/4	6			
23	23	177/2	177/2	1.0	1/8	1/8	Chord	4/4	4	1	1/4	1/4	1	384					
23	23	179/2	179/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	385					
23	23	90	90	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/8	6	5	b	
23	23	90	90	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	386					
23	23	181/2	181/2	0.25	5/8	5/8	Chord	4/4	4	1	1/16	1/16	1	387					
23	23	363/4	363/4	0.25	11/16	11/16	Chord	4/4	4	1	1/16	1/16	1	388					
23	23	91	91	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/8	h			
23	23	91	91	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	389					
23	23	183/2	183/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	390					
24	24	92	92	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	391					
24	24	93	93	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	392					
24	24	94	94	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	393					
24	24	189/2	189/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	394					
24	24	95	95	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	395					
24	24	92	92	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	396					
24	24	94	94	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	397					
24	24	95	95	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	398					
24	24	92	92	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	399					
24	24	92	92	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	400					
24	24	94	94	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/4	6			
24	24	94	94	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	401					
24	24	95	95	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/4	b			
24	24	95	95	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	402					
25	25	96	96	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	403					
25	25	97	97	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	404					
25	25	98	98	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	405					
25	25	96	96	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	406					
25	25	193/2	193/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	407					
25	25	97	97	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	408					
25	25	98	98	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	409					
25	25	197/2	197/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	410					
25	25	99	99	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	411					
25	25	199/2	199/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	412					
25	25	96	96	0.0	0	0	FiguredBass	4/4	4	1	0				1/4	5	4		
25	25	96	96	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	413					
25	25	97	97	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/4	5			
25	25	97	97	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	414					
25	25	98	98	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/4	7			
25	25	98	98	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	415					
25	25	99	99	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/4	8			
26	26	100	100	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	416					
26	26	102	102	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	417					
26	26	103	103	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	418					
26	26	100	100	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	419					
26	26	101	101	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	420					
26	26	102	102	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	421					
26	26	103	103	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	422					
26	26	100	100	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	423					
26	26	201/2	201/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	424					
26	26	101	101	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	425					
26	26	203/2	203/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	426					
26	26	102	102	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	427					
26	26	205/2	205/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	428					
26	26	103	103	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	429					
26	26	100	100	0.0	0	0	FiguredBass	4/4	4	1	0				1/4	4			
26	26	100	100	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	430					
26	26	101	101	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/4	h3			
26	26	102	102	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	431					
26	26	103	103	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/4	b			
26	26	103	103	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	432					
27	27	104	104	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	433					
27	27	105	105	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	434					
27	27	106	106	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	435					
27	27	104	104	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	436					
27	27	106	106	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	437					
27	27	104	104	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	438					
27	27	105	105	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	439					
27	27	106	106	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	440					
27	27	104	104	0.0	0	0	FiguredBass	4/4	4	1	0				1/4	5	4		
27	27	104	104	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	441					
27	27	105	105	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/4	h			
27	27	105	105	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	442					
27	27	106	106	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	443					
