mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2
27	26	155/2	155/2	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	251								
28	27	157/2	157/2	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	252								
28	27	159/2	159/2	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	253								
28	27	161/2	161/2	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	254								
28	27	157/2	157/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	255								
28	27	159/2	159/2	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	256								
28	27	161/2	161/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	257								
28	27	157/2	157/2	3.0	0	0	Chord	3/4	3	1	3/4	1/2	3/2	258								
28	27	157/2	157/2	0.0	0	0	FiguredBass	3/4	4	1	0									3/4	6	
28	27	157/2	157/2	3.0	0	0	Chord	3/4	4	1	3/4	1/2	3/2	259								
29	28	163/2	163/2	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	260								
29	28	163/2	163/2	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	261								
29	28	163/2	163/2	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	262								
29	28	165/2	165/2	1.0	1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	263								
29	28	167/2	167/2	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	264								
29	28	163/2	163/2	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	265								
29	28	165/2	165/2	1.0	1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	266								
29	28	167/2	167/2	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	267								
30	29	169/2	169/2	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	268								
30	29	171/2	171/2	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	269								
30	29	173/2	173/2	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	270								
30	29	169/2	169/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	271								
30	29	171/2	171/2	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	272								
30	29	173/2	173/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	273								
30	29	169/2	169/2	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	274								
30	29	171/2	171/2	2.0	1/4	1/4	Chord	3/4	3	1	1/2	1/2	1	275								
30	29	169/2	169/2	0.0	0	0	FiguredBass	3/4	4	1	0									1/4	6	
30	29	169/2	169/2	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	276								
30	29	171/2	171/2	0.0	1/4	1/4	FiguredBass	3/4	4	1	0									1/2	6	
30	29	171/2	171/2	2.0	1/4	1/4	Chord	3/4	4	1	1/2	1/2	1	277								
31	30	175/2	175/2	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	278								
31	30	175/2	175/2	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	279								
31	30	175/2	175/2	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	280								
31	30	177/2	177/2	1.0	1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	281								
31	30	179/2	179/2	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	282								
31	30	175/2	175/2	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	283								
31	30	177/2	177/2	1.0	1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	284								
31	30	179/2	179/2	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	285								
32	31	181/2	181/2	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	286								
32	31	183/2	183/2	1.5	1/4	1/4	Chord	3/4	1	1	3/8	1/4	3/2	287								
32	31	93	93	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	288								
32	31	181/2	181/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	289								
32	31	183/2	183/2	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	290								
32	31	181/2	181/2	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	291								
32	31	183/2	183/2	2.0	1/4	1/4	Chord	3/4	3	1	1/2	1/2	1	292								
32	31	181/2	181/2	0.0	0	0	FiguredBass	3/4	4	1	0									1/4	7	
32	31	181/2	181/2	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	293								
32	31	183/2	183/2	0.0	1/4	1/4	FiguredBass	3/4	4	1	0									1/2	6	
32	31	183/2	183/2	2.0	1/4	1/4	Chord	3/4	4	1	1/2	1/2	1	294								
33	32	187/2	187/2	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	295								
33	32	189/2	189/2	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	296								
33	32	191/2	191/2	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	297								
33	32	187/2	187/2	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	298								
33	32	191/2	191/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	299								
33	32	187/2	187/2	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	300								
33	32	191/2	191/2	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	301								
33	32	187/2	187/2	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	302								
33	32	191/2	191/2	0.0	1/2	1/2	FiguredBass	3/4	4	1	0									1/4	6	
33	32	191/2	191/2	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	303								
34	33	193/2	193/2	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	304								
34	33	195/2	195/2	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	305								
34	33	197/2	197/2	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	306								
34	33	193/2	193/2	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	307								
34	33	197/2	197/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	308								
34	33	193/2	193/2	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	309								
34	33	197/2	197/2	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	310								
34	33	193/2	193/2	0.0	0	0	FiguredBass	3/4	4	1	0									1/4	5	
34	33	193/2	193/2	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	311								
34	33	195/2	195/2	0.0	1/4	1/4	FiguredBass	3/4	4	1	0									1/4	6	
34	33	197/2	197/2	0.0	1/2	1/2	FiguredBass	3/4	4	1	0									1/4	#	
34	33	197/2	197/2	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	312								
35	34	199/2	199/2	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	313								
35	34	201/2	201/2	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	314								
35	34	203/2	203/2	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	315								
35	34	199/2	199/2	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	316								
35	34	203/2	203/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	317								
35	34	199/2	199/2	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	318								
35	34	203/2	203/2	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	319								
35	34	199/2	199/2	0.0	0	0	FiguredBass	3/4	4	1	0									1/4	5	
35	34	199/2	199/2	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	320								
35	34	201/2	201/2	0.0	1/4	1/4	FiguredBass	3/4	4	1	0									1/4	6	
35	34	203/2	203/2	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	321								
36	35	205/2	205/2	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	322								
36	35	207/2	207/2	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	323								
36	35	209/2	209/2	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	324								
36	35	205/2	205/2	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	325								
36	35	209/2	209/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	326								
36	35	205/2	205/2	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	327								
36	35	209/2	209/2	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	328								
36	35	205/2	205/2	0.0	0	0	FiguredBass	3/4	4	1	0									1/4	5	
36	35	205/2	205/2	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	329								
36	35	207/2	207/2	0.0	1/4	1/4	FiguredBass	3/4	4	1	0									1/4	6	
36	35	209/2	209/2	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	330								
37	36	211/2	211/2	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	331								
37	36	213/2	213/2	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	332								
37	36	215/2	215/2	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	333								
37	36	211/2	211/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	334								
37	36	213/2	213/2	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	335								
37	36	211/2	211/2	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	336								
37	36	213/2	213/2	1.0	1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	337								
37	36	215/2	215/2	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	338								
37	36	211/2	211/2	0.0	0	0	FiguredBass	3/4	4	1	0									1/4	7	
37	36	211/2	211/2	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	339								
37	36	213/2	213/2	0.0	1/4	1/4	FiguredBass	3/4	4	1	0									1/4	5	
37	36	213/2	213/2	1.0	1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	340								
37	36	215/2	215/2	0.0	1/2	1/2	FiguredBass	3/4	4	1	0									1/4	6	
37	36	215/2	215/2	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	341								
38	37	217/2	217/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	342								
38	37	109	109	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	343								
38	37	219/2	219/2	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	344								
38	37	217/2	217/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	345								
38	37	219/2	219/2	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	346								
38	37	217/2	217/2	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	347								
38	37	219/2	219/2	1.0	1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	348								
38	37	221/2	221/2	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	349								
38	37	217/2	217/2	0.0	0	0	FiguredBass	3/4	4	1	0									1/4	6	5
38	37	217/2	217/2	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	350								
38	37	219/2	219/2	1.0	1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	351								
38	37	221/2	221/2	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	352								
39	38	223/2	223/2	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	353								
39	38	227/2	227/2	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	354								
39	38	223/2	223/2	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	355								
39	38	227/2	227/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	356								
39	38	223/2	223/2	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	357								
39	38	227/2	227/2	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	358								
39	38	223/2	223/2	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	359								
39	38	227/2	227/2	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	360								
40	39	229/2	229/2	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	361								
40	39	231/2	231/2	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	362								
40	39	233/2	233/2	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	363								
40	39	229/2	229/2	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	364								
40	39	233/2	233/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	365								
40	39	229/2	229/2	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	366								
40	39	233/2	233/2	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	367								
40	39	229/2	229/2	0.0	0	0	FiguredBass	3/4	4	1	0									1/2	4	2
40	39	229/2	229/2	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	368								
40	39	233/2	233/2	0.0	1/2	1/2	FiguredBass	3/4	4	1	0									1/4	6	
40	39	233/2	233/2	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	369								
41	40	235/2	235/2	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	370								
41	40	237/2	237/2	1.5	1/4	1/4	Chord	3/4	1	1	3/8	1/4	3/2	371								
41	40	120	120	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	372								
41	40	235/2	235/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	373								
41	40	237/2	237/2	1.5	1/4	1/4	Chord	3/4	2	1	3/8	1/4	3/2	374								
41	40	120	120	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	375								
41	40	235/2	235/2	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	376								
41	40	237/2	237/2	2.0	1/4	1/4	Chord	3/4	3	1	1/2	1/2	1	377								
41	40	235/2	235/2	0.0	0	0	FiguredBass	3/4	4	1	0									1/4	7	
41	40	235/2	235/2	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	378								
41	40	237/2	237/2	0.0	1/4	1/4	FiguredBass	3/4	4	1	0									1/4	5	4
41	40	237/2	237/2	2.0	1/4	1/4	Chord	3/4	4	1	1/2	1/2	1	379								
41	40	239/2	239/2	0.0	1/2	1/2	FiguredBass	3/4	4	1	0									1/4	3	
42	41	241/2	241/2	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	380								
42	41	241/2	241/2	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	381								
42	41	241/2	241/2	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	382								
42	41	241/2	241/2	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	383								
