mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2
27	27	88	88	1.5	1/4	1/4	Chord	3/4	1	1	3/8	1/4	3/2	274			
27	27	179/2	179/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	275			
27	27	87	87	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	276			
27	27	175/2	175/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	277			
27	27	88	88	1.5	1/4	1/4	Chord	3/4	2	1	3/8	1/4	3/2	278			
27	27	179/2	179/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	279			
27	27	87	87	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	280			
27	27	88	88	1.0	1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	281			
27	27	89	89	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	282			
27	27	87	87	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	283			
27	27	88	88	0.0	1/4	1/4	FiguredBass	3/4	4	1	0				1/4	5	4
27	27	88	88	1.0	1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	284			
27	27	89	89	0.0	1/2	1/2	FiguredBass	3/4	4	1	0				1/4	#	
27	27	89	89	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	285			
28	28	90	90	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	286			
28	28	92	92	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	287			
28	28	90	90	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	288			
28	28	92	92	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	289			
28	28	90	90	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	290			
28	28	92	92	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	291			
28	28	90	90	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	292			
28	28	92	92	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	293			
29	29	94	94	1.5	1/4	1/4	Chord	3/4	1	1	3/8	1/4	3/2	294			
29	29	191/2	191/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	295			
29	29	94	94	1.5	1/4	1/4	Chord	3/4	2	1	3/8	1/4	3/2	296			
29	29	191/2	191/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	297			
29	29	94	94	2.0	1/4	1/4	Chord	3/4	3	1	1/2	1/2	1	298			
29	29	94	94	0.0	1/4	1/4	FiguredBass	3/4	4	1	0				1/2	6\	
29	29	94	94	2.0	1/4	1/4	Chord	3/4	4	1	1/2	1/2	1	299			
30	30	96	96	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	300			
30	30	96	96	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	301			
30	30	96	96	3.0	0	0	Chord	3/4	3	1	3/4	1/2	3/2	302			
30	30	96	96	0.0	0	0	FiguredBass	3/4	4	1	0				3/4	#	
30	30	96	96	3.0	0	0	Chord	3/4	4	1	3/4	1/2	3/2	303			
31	31	201/2	201/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	304			
31	31	101	101	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	305			
31	31	201/2	201/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	306			
31	31	101	101	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	307			
31	31	99	99	0.0	0	0	FiguredBass	4/4	4	1	0				1	#	
31	31	99	99	4.0	0	0	Chord	4/4	4	1	1	1	1	308			
32	32	310/3	310/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12	1/8	2/3	309			
32	32	311/3	311/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12	1/8	2/3	310			
32	32	104	104	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12	1/8	2/3	311			
32	32	313/3	313/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12	1/8	2/3	312			
32	32	314/3	314/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12	1/8	2/3	313			
32	32	105	105	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12	1/8	2/3	314			
32	32	316/3	316/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12	1/8	2/3	315			
32	32	317/3	317/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12	1/8	2/3	316			
32	32	106	106	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12	1/8	2/3	317			
32	32	319/3	319/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12	1/8	2/3	318			
32	32	320/3	320/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12	1/8	2/3	319			
32	32	103	103	4.0	0	0	Chord	4/4	4	1	1	1	1	320			
33	33	107	107	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	321			
33	33	217/2	217/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	322			
33	33	109	109	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	323			
33	33	217/2	217/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	324			
33	33	109	109	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	325			
33	33	107	107	4.0	0	0	Chord	4/4	4	1	1	1	1	326			
34	34	334/3	334/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12	1/8	2/3	327			
34	34	335/3	335/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12	1/8	2/3	328			
34	34	112	112	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12	1/8	2/3	329			
34	34	337/3	337/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12	1/8	2/3	330			
34	34	338/3	338/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12	1/8	2/3	331			
34	34	113	113	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12	1/8	2/3	332			
34	34	340/3	340/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12	1/8	2/3	333			
34	34	341/3	341/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12	1/8	2/3	334			
34	34	114	114	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12	1/8	2/3	335			
34	34	343/3	343/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12	1/8	2/3	336			
34	34	344/3	344/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12	1/8	2/3	337			
34	34	111	111	4.0	0	0	Chord	4/4	4	1	1	1	1	338			
35	35	115	115	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	339			
35	35	233/2	233/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	340			
35	35	117	117	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	341			
35	35	233/2	233/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	342			
35	35	117	117	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	343			
35	35	115	115	4.0	0	0	Chord	4/4	4	1	1	1	1	344			
36	36	358/3	358/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12	1/8	2/3	345			
36	36	359/3	359/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12	1/8	2/3	346			
36	36	120	120	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12	1/8	2/3	347			
36	36	361/3	361/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12	1/8	2/3	348			
36	36	362/3	362/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12	1/8	2/3	349			
36	36	121	121	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12	1/8	2/3	350			
36	36	364/3	364/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12	1/8	2/3	351			
36	36	365/3	365/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12	1/8	2/3	352			
36	36	122	122	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12	1/8	2/3	353			
36	36	367/3	367/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12	1/8	2/3	354			
36	36	368/3	368/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12	1/8	2/3	355			
36	36	119	119	4.0	0	0	Chord	4/4	4	1	1	1	1	356			
37	37	123	123	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	357			
37	37	249/2	249/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	358			
37	37	125	125	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	359			
37	37	249/2	249/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	360			
37	37	125	125	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	361			
37	37	123	123	4.0	0	0	Chord	4/4	4	1	1	1	1	362			
38	38	382/3	382/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12	1/8	2/3	363			
38	38	383/3	383/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12	1/8	2/3	364			
38	38	128	128	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12	1/8	2/3	365			
38	38	385/3	385/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12	1/8	2/3	366			
38	38	386/3	386/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12	1/8	2/3	367			
38	38	129	129	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12	1/8	2/3	368			
38	38	388/3	388/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12	1/8	2/3	369			
38	38	389/3	389/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12	1/8	2/3	370			
38	38	130	130	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12	1/8	2/3	371			
38	38	391/3	391/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12	1/8	2/3	372			
38	38	392/3	392/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12	1/8	2/3	373			
38	38	127	127	4.0	0	0	Chord	4/4	4	1	1	1	1	374			
39	39	131	131	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	375			
39	39	131	131	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	376			
