mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3
25	25	117	117	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	272									
25	25	118	118	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	273									
25	25	119	119	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	274									
25	25	116	116	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	275									
25	25	117	117	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/4	6	5	
25	25	117	117	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	276									
25	25	118	118	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	277									
25	25	119	119	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/4	6	5	
25	25	119	119	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	278									
26	26	120	120	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	279									
26	26	121	121	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	280									
26	26	122	122	0.0	1/2	1/2	Tempo	4/4	1	1	0				𝅘𝅥=76	76.0	𝅘𝅥	76.0	0.0				
26	26	122	122	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	281									
26	26	120	120	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	282									
26	26	122	122	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	283									
26	26	120	120	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	284									
26	26	121	121	2.0	1/4	1/4	Chord	4/4	3	1	1/2	1/2	1	285									
26	26	123	123	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	286									
26	26	120	120	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	287									
26	26	121	121	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/4	6	5	b
26	26	121	121	2.0	1/4	1/4	Chord	4/4	4	1	1/2	1/2	1	288									
26	26	122	122	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/4	6	4	
26	26	123	123	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/4	7	5	
26	26	123	123	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	289									
27	27	124	124	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	290									
27	27	126	126	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	291									
27	27	124	124	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	292									
27	27	125	125	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	293									
27	27	126	126	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	294									
27	27	124	124	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	295									
27	27	126	126	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	296									
27	27	124	124	0.0	0	0	FiguredBass	4/4	4	1	0									1/4	5	4	
27	27	124	124	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	297									
27	27	125	125	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/4	3		
27	27	126	126	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	298									
28	28	128	128	0.0	0	0	Tempo	3/2	1	1	0				𝅘𝅥=72	72.0	𝅘𝅥	72.0	0.0				
28	28	132	132	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	299									
28	28	132	132	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	300									
28	28	132	132	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	301									
28	28	132	132	0.0	1	1	FiguredBass	3/2	4	1	0									1/2	6		
28	28	132	132	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	302									
29	29	134	134	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	303									
29	29	136	136	4.0	1/2	1/2	Chord	3/2	1	1	1	1	1	304									
29	29	134	134	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	305									
29	29	136	136	4.0	1/2	1/2	Chord	3/2	2	1	1	1	1	306									
29	29	134	134	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	307									
29	29	136	136	4.0	1/2	1/2	Chord	3/2	3	1	1	1	1	308									
29	29	134	134	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	309									
29	29	136	136	0.0	1/2	1/2	FiguredBass	3/2	4	1	0									1	6	b	
29	29	136	136	4.0	1/2	1/2	Chord	3/2	4	1	1	1	1	310									
30	30	140	140	6.0	0	0	Chord	3/2	1	1	3/2	1	3/2	311									
30	30	140	140	6.0	0	0	Chord	3/2	2	1	3/2	1	3/2	312									
30	30	140	140	6.0	0	0	Chord	3/2	3	1	3/2	1	3/2	313									
30	30	140	140	6.0	0	0	Chord	3/2	4	1	3/2	1	3/2	314									
