mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2
16	16	91/2	91/2	1.0	1/8	1/8	Chord	6/8	4	1	1/4	1/4	1	255								
16	16	93/2	93/2	1.5	3/8	3/8	Chord	6/8	4	1	3/8	1/4	3/2	256								
17	17	48	48	0.25	0	0	Chord	6/8	1	1	1/16	1/16	1	257								
17	17	193/4	193/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16	1/16	1	258								
17	17	97/2	97/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	259								
17	17	195/4	195/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	260								
17	17	49	49	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	261								
17	17	197/4	197/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	262								
17	17	99/2	99/2	0.25	3/8	3/8	Chord	6/8	1	1	1/16	1/16	1	263								
17	17	199/4	199/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16	1/16	1	264								
17	17	50	50	0.25	1/2	1/2	Chord	6/8	1	1	1/16	1/16	1	265								
17	17	201/4	201/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16	1/16	1	266								
17	17	101/2	101/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16	1/16	1	267								
17	17	203/4	203/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16	1/16	1	268								
17	17	48	48	1.5	0	0	Chord	6/8	4	1	3/8	1/4	3/2	269								
17	17	99/2	99/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0									3/8	6	
17	17	99/2	99/2	1.5	3/8	3/8	Chord	6/8	4	1	3/8	1/4	3/2	270								
18	18	51	51	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	271								
18	18	103/2	103/2	1.5	1/8	1/8	Chord	6/8	1	1	3/8	1/4	3/2	272								
18	18	53	53	1.0	1/2	1/2	Chord	6/8	1	1	1/4	1/4	1	273								
18	18	51	51	0.25	0	0	Chord	6/8	2	1	1/16	1/16	1	274								
18	18	205/4	205/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16	1/16	1	275								
18	18	103/2	103/2	0.25	1/8	1/8	Chord	6/8	2	1	1/16	1/16	1	276								
18	18	207/4	207/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16	1/16	1	277								
18	18	52	52	0.25	1/4	1/4	Chord	6/8	2	1	1/16	1/16	1	278								
18	18	209/4	209/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16	1/16	1	279								
18	18	105/2	105/2	0.25	3/8	3/8	Chord	6/8	2	1	1/16	1/16	1	280								
18	18	211/4	211/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16	1/16	1	281								
18	18	53	53	0.25	1/2	1/2	Chord	6/8	2	1	1/16	1/16	1	282								
18	18	213/4	213/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16	1/16	1	283								
18	18	107/2	107/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16	1/16	1	284								
18	18	215/4	215/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16	1/16	1	285								
18	18	51	51	0.0	0	0	FiguredBass	6/8	4	1	0									1/4	5	
18	18	51	51	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	286								
18	18	52	52	0.0	1/4	1/4	FiguredBass	6/8	4	1	0									1/8	6	
18	18	52	52	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	287								
18	18	105/2	105/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0									1/8	6	5
18	18	105/2	105/2	0.5	3/8	3/8	Chord	6/8	4	1	1/8	1/8	1	288								
18	18	53	53	0.0	1/2	1/2	FiguredBass	6/8	4	1	0									1/8	6	
18	18	53	53	0.5	1/2	1/2	Chord	6/8	4	1	1/8	1/8	1	289								
18	18	107/2	107/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	290								
19	19	54	54	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	291								
19	19	109/2	109/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	292								
19	19	55	55	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	293								
19	19	111/2	111/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	294								
19	19	56	56	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	295								
19	19	113/2	113/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	296								
19	19	54	54	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	297								
19	19	109/2	109/2	1.5	1/8	1/8	Chord	6/8	2	1	3/8	1/4	3/2	298								
19	19	56	56	1.0	1/2	1/2	Chord	6/8	2	1	1/4	1/4	1	299								
19	19	54	54	1.5	0	0	Chord	6/8	4	1	3/8	1/4	3/2	300								
19	19	111/2	111/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0									1/8	5	4
19	19	111/2	111/2	1.5	3/8	3/8	Chord	6/8	4	1	3/8	1/4	3/2	301								
19	19	56	56	0.0	1/2	1/2	FiguredBass	6/8	4	1	0									1/4	3	
20	20	57	57	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	302								
20	20	115/2	115/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	303								
20	20	58	58	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	304								
20	20	117/2	117/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	305								
20	20	59	59	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	306								
20	20	119/2	119/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	307								
20	20	57	57	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	308								
20	20	115/2	115/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	309								
20	20	58	58	1.0	1/4	1/4	Chord	6/8	2	1	1/4	1/4	1	310								
20	20	59	59	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	311								
20	20	119/2	119/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	312								
20	20	115/2	115/2	0.5	1/8	1/8	Chord	6/8	3	1	1/8	1/8	1	313								
20	20	58	58	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	314								
20	20	117/2	117/2	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	315								
20	20	59	59	0.5	1/2	1/2	Chord	6/8	3	1	1/8	1/8	1	316								
20	20	119/2	119/2	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	317								
20	20	115/2	115/2	0.5	1/8	1/8	Chord	6/8	4	1	1/8	1/8	1	318								
20	20	58	58	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	319								
20	20	117/2	117/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0									1/8	7	
20	20	117/2	117/2	0.5	3/8	3/8	Chord	6/8	4	1	1/8	1/8	1	320								
20	20	59	59	0.0	1/2	1/2	FiguredBass	6/8	4	1	0									1/8	6	
20	20	59	59	0.5	1/2	1/2	Chord	6/8	4	1	1/8	1/8	1	321								
20	20	119/2	119/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	322								
21	21	60	60	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	323								
21	21	121/2	121/2	1.5	1/8	1/8	Chord	6/8	1	1	3/8	1/4	3/2	324								
21	21	62	62	0.25	1/2	1/2	Chord	6/8	1	1	1/16	1/16	1	325								
21	21	249/4	249/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16	1/16	1	326								
21	21	125/2	125/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16	1/16	1	327								
21	21	251/4	251/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16	1/16	1	328								
21	21	60	60	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	329								
21	21	123/2	123/2	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	330								
21	21	60	60	0.5	0	0	Chord	6/8	3	1	1/8	1/8	1	331								
21	21	121/2	121/2	0.5	1/8	1/8	Chord	6/8	3	1	1/8	1/8	1	332								
21	21	61	61	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	333								
21	21	123/2	123/2	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	334								
21	21	62	62	0.25	1/2	1/2	Chord	6/8	3	1	1/16	1/16	1	335								
21	21	249/4	249/4	0.25	9/16	9/16	Chord	6/8	3	1	1/16	1/16	1	336								
21	21	125/2	125/2	0.25	5/8	5/8	Chord	6/8	3	1	1/16	1/16	1	337								
21	21	251/4	251/4	0.25	11/16	11/16	Chord	6/8	3	1	1/16	1/16	1	338								
21	21	60	60	0.0	0	0	FiguredBass	6/8	4	1	0									1/8	7	
21	21	60	60	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	339								
21	21	121/2	121/2	0.0	1/8	1/8	FiguredBass	6/8	4	1	0									1/8	6	
21	21	121/2	121/2	0.5	1/8	1/8	Chord	6/8	4	1	1/8	1/8	1	340								
21	21	61	61	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	341								
21	21	123/2	123/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0									1/8	6	5
21	21	123/2	123/2	0.5	3/8	3/8	Chord	6/8	4	1	1/8	1/8	1	342								
21	21	62	62	0.0	1/2	1/2	FiguredBass	6/8	4	1	0									1/8	3	
21	21	62	62	0.5	1/2	1/2	Chord	6/8	4	1	1/8	1/8	1	343								
21	21	125/2	125/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	344								
22	22	63	63	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	345								
22	22	127/2	127/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	346								
22	22	64	64	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	347								
22	22	129/2	129/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	348								
22	22	65	65	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	349								
22	22	131/2	131/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	350								
22	22	63	63	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	351								
22	22	127/2	127/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	352								
22	22	64	64	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	353								
22	22	129/2	129/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	354								
22	22	131/2	131/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	355								
22	22	63	63	1.0	0	0	Chord	6/8	3	1	1/4	1/4	1	356								
22	22	64	64	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	357								
22	22	129/2	129/2	1.0	3/8	3/8	Chord	6/8	3	1	1/4	1/4	1	358								
22	22	131/2	131/2	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	359								
22	22	63	63	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	360								
22	22	64	64	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	361								
22	22	129/2	129/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0									1/4	6	
22	22	129/2	129/2	1.0	3/8	3/8	Chord	6/8	4	1	1/4	1/4	1	362								
22	22	131/2	131/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	363								
23	23	66	66	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	364								
23	23	133/2	133/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	365								
23	23	267/4	267/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	366								
23	23	67	67	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	367								
23	23	135/2	135/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	368								
23	23	137/2	137/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	369								
23	23	66	66	0.25	0	0	Chord	6/8	2	1	1/16	1/16	1	370								
23	23	265/4	265/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16	1/16	1	371								
23	23	133/2	133/2	0.25	1/8	1/8	Chord	6/8	2	1	1/16	1/16	1	372								
23	23	267/4	267/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16	1/16	1	373								
23	23	67	67	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	374								
23	23	135/2	135/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	375								
23	23	68	68	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	376								
23	23	137/2	137/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	377								
23	23	66	66	0.5	0	0	Chord	6/8	3	1	1/8	1/8	1	378								
23	23	133/2	133/2	0.5	1/8	1/8	Chord	6/8	3	1	1/8	1/8	1	379								
23	23	67	67	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	380								
23	23	135/2	135/2	1.0	3/8	3/8	Chord	6/8	3	1	1/4	1/4	1	381								
23	23	137/2	137/2	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	382								
23	23	66	66	0.0	0	0	FiguredBass	6/8	4	1	0									1/8	7	
23	23	66	66	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	383								
23	23	133/2	133/2	0.0	1/8	1/8	FiguredBass	6/8	4	1	0									1/8	7	h
23	23	133/2	133/2	0.5	1/8	1/8	Chord	6/8	4	1	1/8	1/8	1	384								
23	23	67	67	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	385								
23	23	135/2	135/2	1.0	3/8	3/8	Chord	6/8	4	1	1/4	1/4	1	386								
23	23	137/2	137/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	387								
24	24	69	69	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	388								
24	24	139/2	139/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	389								
24	24	70	70	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	390								
24	24	141/2	141/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	391								
24	24	71	71	1.0	1/2	1/2	Chord	6/8	1	1	1/4	1/4	1	392								
24	24	69	69	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	393								
24	24	139/2	139/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	394								
24	24	70	70	1.0	1/4	1/4	Chord	6/8	2	1	1/4	1/4	1	395								
24	24	71	71	1.0	1/2	1/2	Chord	6/8	2	1	1/4	1/4	1	396								
24	24	69	69	1.0	0	0	Chord	6/8	3	1	1/4	1/4	1	397								
24	24	70	70	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	398								
24	24	141/2	141/2	1.0	3/8	3/8	Chord	6/8	3	1	1/4	1/4	1	399								
24	24	143/2	143/2	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	400								
24	24	69	69	0.0	0	0	FiguredBass	6/8	4	1	0									1/8	7	
24	24	69	69	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	401								
24	24	139/2	139/2	0.0	1/8	1/8	FiguredBass	6/8	4	1	0									1/8	6	
24	24	70	70	0.0	1/4	1/4	FiguredBass	6/8	4	1	0									1/8	5	
24	24	70	70	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	402								
24	24	141/2	141/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0									1/8	5	4
24	24	141/2	141/2	1.0	3/8	3/8	Chord	6/8	4	1	1/4	1/4	1	403								
24	24	71	71	0.0	1/2	1/2	FiguredBass	6/8	4	1	0									1/8	3	
24	24	143/2	143/2	0.0	5/8	5/8	FiguredBass	6/8	4	1	0									1/8	6	
24	24	143/2	143/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	404								
25	25	72	72	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	405								
25	25	145/2	145/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	406								
25	25	291/4	291/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	407								
25	25	73	73	1.0	1/4	1/4	Chord	6/8	1	1	1/4	1/4	1	408								
25	25	74	74	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	409								
25	25	149/2	149/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	410								
25	25	72	72	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	411								
25	25	147/2	147/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	412								
25	25	149/2	149/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	413								
25	25	72	72	1.0	0	0	Chord	6/8	3	1	1/4	1/4	1	414								
25	25	73	73	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	415								
25	25	147/2	147/2	1.0	3/8	3/8	Chord	6/8	3	1	1/4	1/4	1	416								
25	25	149/2	149/2	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	417								
25	25	72	72	0.0	0	0	FiguredBass	6/8	4	1	0									1/4	6	5
25	25	72	72	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	418								
25	25	73	73	0.0	1/4	1/4	FiguredBass	6/8	4	1	0									1/8	5	
25	25	73	73	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	419								
25	25	147/2	147/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0									1/8	9	
25	25	147/2	147/2	1.0	3/8	3/8	Chord	6/8	4	1	1/4	1/4	1	420								
25	25	74	74	0.0	1/2	1/2	FiguredBass	6/8	4	1	0									1/8	8	
25	25	149/2	149/2	0.0	5/8	5/8	FiguredBass	6/8	4	1	0									1/8	6	
25	25	149/2	149/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	421								
26	26	75	75	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	422								
26	26	151/2	151/2	1.0	1/8	1/8	Chord	6/8	1	1	1/4	1/4	1	423								
26	26	153/2	153/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	424								
26	26	77	77	1.0	1/2	1/2	Chord	6/8	1	1	1/4	1/4	1	425								
26	26	75	75	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	426								
26	26	151/2	151/2	1.0	1/8	1/8	Chord	6/8	2	1	1/4	1/4	1	427								
26	26	153/2	153/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	428								
26	26	77	77	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	429								
26	26	155/2	155/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	430								
26	26	75	75	0.5	0	0	Chord	6/8	3	1	1/8	1/8	1	431								
26	26	151/2	151/2	0.5	1/8	1/8	Chord	6/8	3	1	1/8	1/8	1	432								
26	26	76	76	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	433								
26	26	153/2	153/2	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	434								
26	26	77	77	0.5	1/2	1/2	Chord	6/8	3	1	1/8	1/8	1	435								
26	26	155/2	155/2	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	436								
26	26	75	75	0.0	0	0	FiguredBass	6/8	4	1	0									1/8	6	5
26	26	75	75	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	437								
26	26	151/2	151/2	0.0	1/8	1/8	FiguredBass	6/8	4	1	0									1/8	#	
26	26	151/2	151/2	0.5	1/8	1/8	Chord	6/8	4	1	1/8	1/8	1	438								
26	26	76	76	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	439								
26	26	153/2	153/2	0.5	3/8	3/8	Chord	6/8	4	1	1/8	1/8	1	440								
26	26	77	77	0.0	1/2	1/2	FiguredBass	6/8	4	1	0									1/8	6	
26	26	77	77	0.5	1/2	1/2	Chord	6/8	4	1	1/8	1/8	1	441								
26	26	155/2	155/2	0.0	5/8	5/8	FiguredBass	6/8	4	1	0									1/8	5	
26	26	155/2	155/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	442								
27	27	78	78	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	443								
27	27	157/2	157/2	1.5	1/8	1/8	Chord	6/8	1	1	3/8	1/4	3/2	444								
27	27	80	80	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	445								
27	27	161/2	161/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	446								
27	27	78	78	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	447								
27	27	79	79	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	448								
27	27	159/2	159/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	449								
27	27	161/2	161/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	450								
27	27	78	78	1.0	0	0	Chord	6/8	3	1	1/4	1/4	1	451								
27	27	79	79	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	452								
27	27	159/2	159/2	1.0	3/8	3/8	Chord	6/8	3	1	1/4	1/4	1	453								
27	27	161/2	161/2	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	454								
27	27	78	78	0.0	0	0	FiguredBass	6/8	4	1	0									1/8	5	4
27	27	78	78	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	455								
27	27	157/2	157/2	0.0	1/8	1/8	FiguredBass	6/8	4	1	0									1/8	3	
27	27	79	79	0.0	1/4	1/4	FiguredBass	6/8	4	1	0									1/8	6	
27	27	79	79	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	456								
27	27	159/2	159/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0									1/8	7	
27	27	159/2	159/2	1.0	3/8	3/8	Chord	6/8	4	1	1/4	1/4	1	457								
27	27	80	80	0.0	1/2	1/2	FiguredBass	6/8	4	1	0									1/8	6	
27	27	161/2	161/2	0.0	5/8	5/8	FiguredBass	6/8	4	1	0									1/8	5	
27	27	161/2	161/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	458								
28	28	81	81	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	459								
28	28	163/2	163/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	460								
28	28	82	82	1.0	1/4	1/4	Chord	6/8	1	1	1/4	1/4	1	461								
28	28	83	83	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	462								
28	28	167/2	167/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	463								
28	28	81	81	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	464								
28	28	82	82	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	465								
28	28	165/2	165/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	466								
28	28	167/2	167/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	467								
28	28	81	81	1.0	0	0	Chord	6/8	3	1	1/4	1/4	1	468								
28	28	82	82	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	469								
28	28	165/2	165/2	1.0	3/8	3/8	Chord	6/8	3	1	1/4	1/4	1	470								
28	28	167/2	167/2	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	471								
28	28	81	81	0.0	0	0	FiguredBass	6/8	4	1	0									1/4	5	
28	28	81	81	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	472								
28	28	82	82	0.0	1/4	1/4	FiguredBass	6/8	4	1	0									1/8	6	
28	28	82	82	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	473								
28	28	165/2	165/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0									1/8	7	
28	28	165/2	165/2	1.0	3/8	3/8	Chord	6/8	4	1	1/4	1/4	1	474								
28	28	83	83	0.0	1/2	1/2	FiguredBass	6/8	4	1	0									1/8	6	
28	28	167/2	167/2	0.0	5/8	5/8	FiguredBass	6/8	4	1	0									1/8	h	
28	28	167/2	167/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	475								
29	29	84	84	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	476								
29	29	169/2	169/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	477								
29	29	85	85	1.0	1/4	1/4	Chord	6/8	1	1	1/4	1/4	1	478								
29	29	86	86	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	479								
29	29	173/2	173/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	480								
29	29	84	84	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	481								
29	29	85	85	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	482								
29	29	171/2	171/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	483								
29	29	86	86	1.0	1/2	1/2	Chord	6/8	2	1	1/4	1/4	1	484								
29	29	84	84	1.0	0	0	Chord	6/8	3	1	1/4	1/4	1	485								
29	29	85	85	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	486								
29	29	171/2	171/2	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	487								
29	29	86	86	0.5	1/2	1/2	Chord	6/8	3	1	1/8	1/8	1	488								
29	29	173/2	173/2	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	489								
29	29	84	84	0.0	0	0	FiguredBass	6/8	4	1	0									1/8	7	
29	29	84	84	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	490								
29	29	169/2	169/2	0.0	1/8	1/8	FiguredBass	6/8	4	1	0									1/8	6	
29	29	85	85	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	491								
29	29	171/2	171/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0									1/8	7	h
29	29	171/2	171/2	0.5	3/8	3/8	Chord	6/8	4	1	1/8	1/8	1	492								
29	29	86	86	0.0	1/2	1/2	FiguredBass	6/8	4	1	0									1/8	5	
29	29	86	86	0.5	1/2	1/2	Chord	6/8	4	1	1/8	1/8	1	493								
29	29	173/2	173/2	0.0	5/8	5/8	FiguredBass	6/8	4	1	0									1/8	6	
29	29	173/2	173/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	494								
30	30	87	87	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	495								
30	30	175/2	175/2	1.0	1/8	1/8	Chord	6/8	1	1	1/4	1/4	1	496								
30	30	177/2	177/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	497								
30	30	89	89	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	498								
30	30	179/2	179/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	499								
30	30	87	87	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	500								
30	30	175/2	175/2	1.0	1/8	1/8	Chord	6/8	2	1	1/4	1/4	1	501								
30	30	177/2	177/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	502								
30	30	87	87	0.5	0	0	Chord	6/8	3	1	1/8	1/8	1	503								
30	30	175/2	175/2	0.5	1/8	1/8	Chord	6/8	3	1	1/8	1/8	1	504								
30	30	88	88	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	505								
30	30	177/2	177/2	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	506								
