mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	slur
28	28	325/2	325/2	0.5	1/8	1/8	Chord	12/8	1	1	1/8	1/8	1	523										
28	28	163	163	0.5	1/4	1/4	Chord	12/8	1	1	1/8	1/8	1	524										
28	28	327/2	327/2	0.5	3/8	3/8	Chord	12/8	1	1	1/8	1/8	1	525										60
28	28	164	164	0.5	1/2	1/2	Chord	12/8	1	1	1/8	1/8	1	526										
28	28	329/2	329/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	527										
28	28	165	165	1.5	3/4	3/4	Chord	12/8	1	1	3/8	1/4	3/2	528										
28	28	333/2	333/2	1.5	9/8	9/8	Chord	12/8	1	1	3/8	1/4	3/2	529										
28	28	162	162	3.0	0	0	Chord	12/8	2	1	3/4	1/2	3/2	530										
28	28	165	165	0.5	3/4	3/4	Chord	12/8	2	1	1/8	1/8	1	531										61
28	28	331/2	331/2	0.5	7/8	7/8	Chord	12/8	2	1	1/8	1/8	1	532										
28	28	166	166	0.5	1	1	Chord	12/8	2	1	1/8	1/8	1	533										
28	28	333/2	333/2	0.5	9/8	9/8	Chord	12/8	2	1	1/8	1/8	1	534										62
28	28	167	167	0.5	5/4	5/4	Chord	12/8	2	1	1/8	1/8	1	535										
28	28	335/2	335/2	0.5	11/8	11/8	Chord	12/8	2	1	1/8	1/8	1	536										
28	28	162	162	2.0	0	0	Chord	12/8	3	1	1/2	1/2	1	537										
28	28	164	164	1.0	1/2	1/2	Chord	12/8	3	1	1/4	1/4	1	538										
28	28	165	165	1.0	3/4	3/4	Chord	12/8	3	1	1/4	1/4	1	539										
28	28	162	162	2.0	0	0	Chord	12/8	4	1	1/2	1/2	1	540										
28	28	164	164	0.0	1/2	1/2	FiguredBass	12/8	4	1	0										1/4	6		
28	28	164	164	1.0	1/2	1/2	Chord	12/8	4	1	1/4	1/4	1	541										
28	28	165	165	0.0	3/4	3/4	FiguredBass	12/8	4	1	0										1/4	7		
28	28	165	165	1.0	3/4	3/4	Chord	12/8	4	1	1/4	1/4	1	542										
29	29	168	168	1.5	0	0	Chord	12/8	1	1	3/8	1/4	3/2	543										
29	29	339/2	339/2	3.0	3/8	3/8	Chord	12/8	1	1	3/4	1/2	3/2	544										
29	29	345/2	345/2	1.5	9/8	9/8	Chord	12/8	1	1	3/8	1/4	3/2	545										
29	29	168	168	0.5	0	0	Chord	12/8	2	1	1/8	1/8	1	546										63
29	29	337/2	337/2	0.5	1/8	1/8	Chord	12/8	2	1	1/8	1/8	1	547										
29	29	169	169	0.5	1/4	1/4	Chord	12/8	2	1	1/8	1/8	1	548										
29	29	339/2	339/2	0.5	3/8	3/8	Chord	12/8	2	1	1/8	1/8	1	549										64
29	29	170	170	0.5	1/2	1/2	Chord	12/8	2	1	1/8	1/8	1	550										
29	29	341/2	341/2	0.5	5/8	5/8	Chord	12/8	2	1	1/8	1/8	1	551										
29	29	171	171	1.5	3/4	3/4	Chord	12/8	2	1	3/8	1/4	3/2	552										
29	29	345/2	345/2	1.5	9/8	9/8	Chord	12/8	2	1	3/8	1/4	3/2	553										
29	29	168	168	1.0	0	0	Chord	12/8	3	1	1/4	1/4	1	554										
29	29	169	169	1.0	1/4	1/4	Chord	12/8	3	1	1/4	1/4	1	555										
29	29	170	170	1.0	1/2	1/2	Chord	12/8	3	1	1/4	1/4	1	556										
29	29	171	171	1.0	3/4	3/4	Chord	12/8	3	1	1/4	1/4	1	557										
29	29	168	168	0.0	0	0	FiguredBass	12/8	4	1	0										1/4	7		
29	29	168	168	1.0	0	0	Chord	12/8	4	1	1/4	1/4	1	558										
29	29	169	169	0.0	1/4	1/4	FiguredBass	12/8	4	1	0										1/4	7		
29	29	169	169	1.0	1/4	1/4	Chord	12/8	4	1	1/4	1/4	1	559										
29	29	170	170	0.0	1/2	1/2	FiguredBass	12/8	4	1	0										1/4	7	#	
29	29	170	170	1.0	1/2	1/2	Chord	12/8	4	1	1/4	1/4	1	560										
29	29	171	171	1.0	3/4	3/4	Chord	12/8	4	1	1/4	1/4	1	561										
30	30	174	174	1.5	0	0	Chord	12/8	1	1	3/8	1/4	3/2	562										
30	30	351/2	351/2	1.0	3/8	3/8	Chord	12/8	1	1	1/4	1/4	1	563										
30	30	353/2	353/2	0.5	5/8	5/8	Chord	12/8	1	1	1/8	1/8	1	564										
30	30	177	177	3.0	3/4	3/4	Chord	12/8	1	1	3/4	1/2	3/2	565										
30	30	174	174	1.5	0	0	Chord	12/8	2	1	3/8	1/4	3/2	566										
30	30	351/2	351/2	1.5	3/8	3/8	Chord	12/8	2	1	3/8	1/4	3/2	567										
30	30	177	177	3.0	3/4	3/4	Chord	12/8	2	1	3/4	1/2	3/2	568										
30	30	174	174	1.0	0	0	Chord	12/8	3	1	1/4	1/4	1	569										
30	30	175	175	1.0	1/4	1/4	Chord	12/8	3	1	1/4	1/4	1	570										
30	30	176	176	2.0	1/2	1/2	Chord	12/8	3	1	1/2	1/2	1	571										
30	30	174	174	0.0	0	0	FiguredBass	12/8	4	1	0										1/4	6	5	
30	30	174	174	1.0	0	0	Chord	12/8	4	1	1/4	1/4	1	572										
30	30	175	175	0.0	1/4	1/4	FiguredBass	12/8	4	1	0										1/4	#		
30	30	175	175	1.0	1/4	1/4	Chord	12/8	4	1	1/4	1/4	1	573										
30	30	176	176	2.0	1/2	1/2	Chord	12/8	4	1	1/2	1/2	1	574										
