mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3
31	31	185/2	185/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	497									
31	31	90	90	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	498									
31	31	91	91	1.0	1/4	1/4	Chord	6/8	2	1	1/4	1/4	1	499									
31	31	92	92	1.0	1/2	1/2	Chord	6/8	2	1	1/4	1/4	1	500									
31	31	90	90	0.5	0	0	Chord	6/8	3	1	1/8	1/8	1	501									
31	31	181/2	181/2	0.5	1/8	1/8	Chord	6/8	3	1	1/8	1/8	1	502									
31	31	91	91	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	503									
31	31	183/2	183/2	1.0	3/8	3/8	Chord	6/8	3	1	1/4	1/4	1	504									
31	31	185/2	185/2	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	505									
31	31	90	90	0.0	0	0	FiguredBass	6/8	4	1	0									1/8	4	2	
31	31	90	90	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	506									
31	31	181/2	181/2	0.0	1/8	1/8	FiguredBass	6/8	4	1	0									1/8	6\		
31	31	181/2	181/2	0.5	1/8	1/8	Chord	6/8	4	1	1/8	1/8	1	507									
31	31	91	91	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	508									
31	31	183/2	183/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0									1/8	9	5	
31	31	183/2	183/2	1.0	3/8	3/8	Chord	6/8	4	1	1/4	1/4	1	509									
31	31	92	92	0.0	1/2	1/2	FiguredBass	6/8	4	1	0									1/8	8	6	
31	31	185/2	185/2	0.0	5/8	5/8	FiguredBass	6/8	4	1	0									1/8	5		
31	31	185/2	185/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	510									
32	32	93	93	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	511									
32	32	187/2	187/2	1.5	1/8	1/8	Chord	6/8	1	1	3/8	1/4	3/2	512									
32	32	95	95	1.0	1/2	1/2	Chord	6/8	1	1	1/4	1/4	1	513									
32	32	93	93	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	514									
32	32	187/2	187/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	515									
32	32	94	94	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	516									
32	32	189/2	189/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	517									
32	32	95	95	1.0	1/2	1/2	Chord	6/8	2	1	1/4	1/4	1	518									
32	32	93	93	0.5	0	0	Chord	6/8	3	1	1/8	1/8	1	519									
32	32	187/2	187/2	0.5	1/8	1/8	Chord	6/8	3	1	1/8	1/8	1	520									
32	32	94	94	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	521									
32	32	189/2	189/2	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	522									
32	32	95	95	1.0	1/2	1/2	Chord	6/8	3	1	1/4	1/4	1	523									
32	32	93	93	0.0	0	0	FiguredBass	6/8	4	1	0									1/8	7	#	
32	32	93	93	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	524									
32	32	187/2	187/2	0.0	1/8	1/8	FiguredBass	6/8	4	1	0									1/8	5\		
32	32	187/2	187/2	0.5	1/8	1/8	Chord	6/8	4	1	1/8	1/8	1	525									
32	32	94	94	0.0	1/4	1/4	FiguredBass	6/8	4	1	0									1/8	6	5	
32	32	94	94	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	526									
32	32	189/2	189/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0									1/8	6	4	
32	32	189/2	189/2	0.5	3/8	3/8	Chord	6/8	4	1	1/8	1/8	1	527									
32	32	95	95	0.0	1/2	1/2	FiguredBass	6/8	4	1	0									1/4	5	#	
32	32	95	95	1.0	1/2	1/2	Chord	6/8	4	1	1/4	1/4	1	528									
33	33	96	96	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	529									
33	33	193/2	193/2	1.5	1/8	1/8	Chord	6/8	1	1	3/8	1/4	3/2	530									
33	33	98	98	0.25	1/2	1/2	Chord	6/8	1	1	1/16	1/16	1	531									
33	33	393/4	393/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16	1/16	1	532									
33	33	197/2	197/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	533									
33	33	96	96	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	534									
33	33	96	96	0.5	0	0	Chord	6/8	3	1	1/8	1/8	1	535									
33	33	193/2	193/2	0.5	1/8	1/8	Chord	6/8	3	1	1/8	1/8	1	536									
33	33	97	97	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	537									
33	33	195/2	195/2	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	538									
33	33	98	98	0.5	1/2	1/2	Chord	6/8	3	1	1/8	1/8	1	539									
33	33	197/2	197/2	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	540									
33	33	96	96	0.0	0	0	FiguredBass	6/8	4	1	0									1/8	#		
33	33	96	96	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	541									
33	33	193/2	193/2	0.0	1/8	1/8	FiguredBass	6/8	4	1	0									1/8	6		
33	33	193/2	193/2	0.5	1/8	1/8	Chord	6/8	4	1	1/8	1/8	1	542									
33	33	97	97	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	543									
33	33	195/2	195/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0									1/8	6	5	
33	33	195/2	195/2	0.5	3/8	3/8	Chord	6/8	4	1	1/8	1/8	1	544									
33	33	98	98	0.0	1/2	1/2	FiguredBass	6/8	4	1	0									1/8	6\		
33	33	98	98	0.5	1/2	1/2	Chord	6/8	4	1	1/8	1/8	1	545									
33	33	197/2	197/2	0.0	5/8	5/8	FiguredBass	6/8	4	1	0									1/8	#		
33	33	197/2	197/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	546									
34	34	99	99	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	547									
34	34	199/2	199/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	548									
34	34	100	100	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	549									
34	34	201/2	201/2	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	550									
34	34	199/2	199/2	1.5	1/8	1/8	Chord	6/8	2	1	3/8	1/4	3/2	551									
34	34	101	101	0.25	1/2	1/2	Chord	6/8	2	1	1/16	1/16	1	552									
34	34	405/4	405/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16	1/16	1	553									
34	34	203/2	203/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	554									
34	34	99	99	1.0	0	0	Chord	6/8	3	1	1/4	1/4	1	555									
34	34	100	100	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	556									
34	34	201/2	201/2	1.0	3/8	3/8	Chord	6/8	3	1	1/4	1/4	1	557									
34	34	203/2	203/2	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	558									
34	34	99	99	0.0	0	0	FiguredBass	6/8	4	1	0									1/8	9		
34	34	99	99	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	559									
34	34	199/2	199/2	0.0	1/8	1/8	FiguredBass	6/8	4	1	0									1/8	8		
34	34	100	100	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	560									
34	34	201/2	201/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0									1/4	5	4	
34	34	201/2	201/2	1.0	3/8	3/8	Chord	6/8	4	1	1/4	1/4	1	561									
34	34	203/2	203/2	0.0	5/8	5/8	FiguredBass	6/8	4	1	0									1/8	#		
34	34	203/2	203/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	562									
35	35	102	102	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	563									
35	35	205/2	205/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	564									
35	35	411/4	411/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	565									
35	35	103	103	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	566									
35	35	207/2	207/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	567									
35	35	104	104	1.0	1/2	1/2	Chord	6/8	1	1	1/4	1/4	1	568									
35	35	102	102	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	569									
35	35	205/2	205/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	570									
35	35	103	103	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	571									
35	35	207/2	207/2	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	572									
35	35	102	102	1.0	0	0	Chord	6/8	3	1	1/4	1/4	1	573									
35	35	103	103	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	574									
35	35	207/2	207/2	1.0	3/8	3/8	Chord	6/8	3	1	1/4	1/4	1	575									
35	35	209/2	209/2	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	576									
35	35	102	102	0.0	0	0	FiguredBass	6/8	4	1	0									1/8	9		
35	35	102	102	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	577									
35	35	205/2	205/2	0.0	1/8	1/8	FiguredBass	6/8	4	1	0									1/8	8		
35	35	103	103	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	578									
35	35	207/2	207/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0									1/8	5	4	
35	35	207/2	207/2	1.0	3/8	3/8	Chord	6/8	4	1	1/4	1/4	1	579									
35	35	104	104	0.0	1/2	1/2	FiguredBass	6/8	4	1	0									1/8	#3		
35	35	209/2	209/2	0.0	5/8	5/8	FiguredBass	6/8	4	1	0									1/8	6	5	
35	35	209/2	209/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	580									
36	36	105	105	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	581									
36	36	211/2	211/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	582									
36	36	423/4	423/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	583									
36	36	106	106	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	584									
36	36	213/2	213/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	585									
36	36	107	107	1.0	1/2	1/2	Chord	6/8	1	1	1/4	1/4	1	586									
36	36	105	105	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	587									
36	36	213/2	213/2	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	588									
36	36	105	105	1.0	0	0	Chord	6/8	3	1	1/4	1/4	1	589									
36	36	106	106	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	590									
36	36	213/2	213/2	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	591									
36	36	107	107	1.0	1/2	1/2	Chord	6/8	3	1	1/4	1/4	1	592									
36	36	105	105	0.0	0	0	FiguredBass	6/8	4	1	0									1/8	9\		
36	36	105	105	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	593									
36	36	211/2	211/2	0.0	1/8	1/8	FiguredBass	6/8	4	1	0									1/8	8		
36	36	106	106	0.0	1/4	1/4	FiguredBass	6/8	4	1	0									1/8	6		
36	36	106	106	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	594									
36	36	213/2	213/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0									1/8	6\	5	
36	36	213/2	213/2	0.5	3/8	3/8	Chord	6/8	4	1	1/8	1/8	1	595									
36	36	107	107	0.0	1/2	1/2	FiguredBass	6/8	4	1	0									1/4	#		
36	36	107	107	1.0	1/2	1/2	Chord	6/8	4	1	1/4	1/4	1	596									
37	37	108	108	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	597									
37	37	217/2	217/2	1.5	1/8	1/8	Chord	6/8	1	1	3/8	1/4	3/2	598									
37	37	110	110	0.25	1/2	1/2	Chord	6/8	1	1	1/16	1/16	1	599									
37	37	441/4	441/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16	1/16	1	600									
37	37	221/2	221/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	601									
37	37	108	108	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	602									
37	37	219/2	219/2	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	603									
37	37	108	108	0.5	0	0	Chord	6/8	3	1	1/8	1/8	1	604									
37	37	217/2	217/2	0.5	1/8	1/8	Chord	6/8	3	1	1/8	1/8	1	605									
37	37	109	109	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	606									
37	37	219/2	219/2	1.0	3/8	3/8	Chord	6/8	3	1	1/4	1/4	1	607									
37	37	221/2	221/2	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	608									
37	37	108	108	0.0	0	0	FiguredBass	6/8	4	1	0									1/8	5		
37	37	108	108	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	609									
37	37	217/2	217/2	0.0	1/8	1/8	FiguredBass	6/8	4	1	0									1/8	6		
37	37	217/2	217/2	0.5	1/8	1/8	Chord	6/8	4	1	1/8	1/8	1	610									
37	37	109	109	0.0	1/4	1/4	FiguredBass	6/8	4	1	0									1/8	5		
37	37	109	109	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	611									
37	37	219/2	219/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0									1/8	5	4	
37	37	219/2	219/2	1.0	3/8	3/8	Chord	6/8	4	1	1/4	1/4	1	612									
37	37	221/2	221/2	0.0	5/8	5/8	FiguredBass	6/8	4	1	0									1/8	3		
37	37	221/2	221/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	613									
38	38	111	111	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	614									
38	38	223/2	223/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	615									
38	38	112	112	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	616									
38	38	225/2	225/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	617									
38	38	113	113	1.0	1/2	1/2	Chord	6/8	1	1	1/4	1/4	1	618									
38	38	111	111	2.0	0	0	Chord	6/8	2	1	1/2	1/2	1	619									
38	38	113	113	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	620									
38	38	227/2	227/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	621									
38	38	111	111	1.0	0	0	Chord	6/8	3	1	1/4	1/4	1	622									
38	38	112	112	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	623									
38	38	225/2	225/2	1.0	3/8	3/8	Chord	6/8	3	1	1/4	1/4	1	624									
38	38	227/2	227/2	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	625									
38	38	111	111	0.0	0	0	FiguredBass	6/8	4	1	0									1/8	9		
38	38	111	111	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	626									
38	38	223/2	223/2	0.0	1/8	1/8	FiguredBass	6/8	4	1	0									1/8	8		
38	38	112	112	0.0	1/4	1/4	FiguredBass	6/8	4	1	0									1/8	5		
38	38	112	112	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	627									
38	38	225/2	225/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0									1/8	5	4	
38	38	225/2	225/2	1.0	3/8	3/8	Chord	6/8	4	1	1/4	1/4	1	628									
38	38	113	113	0.0	1/2	1/2	FiguredBass	6/8	4	1	0									1/8	3		
38	38	227/2	227/2	0.0	5/8	5/8	FiguredBass	6/8	4	1	0									1/8	6		
38	38	227/2	227/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	629									
39	39	114	114	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	630									
39	39	229/2	229/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	631									
39	39	115	115	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	632									
39	39	231/2	231/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	633									
39	39	116	116	1.0	1/2	1/2	Chord	6/8	1	1	1/4	1/4	1	634									
39	39	114	114	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	635									
39	39	229/2	229/2	1.5	1/8	1/8	Chord	6/8	2	1	3/8	1/4	3/2	636									
39	39	116	116	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	637									
39	39	233/2	233/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	638									
39	39	114	114	1.0	0	0	Chord	6/8	3	1	1/4	1/4	1	639									
39	39	115	115	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	640									
39	39	231/2	231/2	1.0	3/8	3/8	Chord	6/8	3	1	1/4	1/4	1	641									
39	39	233/2	233/2	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	642									
39	39	114	114	0.0	0	0	FiguredBass	6/8	4	1	0									1/16	5	4	
39	39	114	114	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	643									
39	39	457/4	457/4	0.0	1/16	1/16	FiguredBass	6/8	4	1	0									3/16	#		
39	39	115	115	0.0	1/4	1/4	FiguredBass	6/8	4	1	0									1/8	6		
39	39	115	115	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	644									
39	39	231/2	231/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0									1/8	9		
39	39	231/2	231/2	1.0	3/8	3/8	Chord	6/8	4	1	1/4	1/4	1	645									
39	39	116	116	0.0	1/2	1/2	FiguredBass	6/8	4	1	0									1/8	8		
39	39	233/2	233/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	646									
40	40	117	117	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	647									
40	40	235/2	235/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	648									
40	40	118	118	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	649									
40	40	237/2	237/2	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	650									
40	40	117	117	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	651									
40	40	235/2	235/2	1.5	1/8	1/8	Chord	6/8	2	1	3/8	1/4	3/2	652									
40	40	119	119	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	653									
40	40	239/2	239/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	654									
40	40	117	117	0.5	0	0	Chord	6/8	3	1	1/8	1/8	1	655									
40	40	235/2	235/2	0.5	1/8	1/8	Chord	6/8	3	1	1/8	1/8	1	656									
40	40	118	118	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	657									
40	40	237/2	237/2	1.0	3/8	3/8	Chord	6/8	3	1	1/4	1/4	1	658									
40	40	239/2	239/2	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	659									
40	40	117	117	0.0	0	0	FiguredBass	6/8	4	1	0									1/8	9	#	
40	40	117	117	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	660									
40	40	235/2	235/2	0.0	1/8	1/8	FiguredBass	6/8	4	1	0									1/8	5		
40	40	235/2	235/2	0.5	1/8	1/8	Chord	6/8	4	1	1/8	1/8	1	661									
40	40	118	118	0.0	1/4	1/4	FiguredBass	6/8	4	1	0									1/8	6		
40	40	118	118	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	662									
40	40	237/2	237/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0									1/4	6	5	
40	40	237/2	237/2	1.0	3/8	3/8	Chord	6/8	4	1	1/4	1/4	1	663									
40	40	239/2	239/2	0.0	5/8	5/8	FiguredBass	6/8	4	1	0									1/8	5		
40	40	239/2	239/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	664									
41	41	120	120	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	665									
41	41	241/2	241/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	666									
41	41	483/4	483/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	667									
41	41	121	121	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	668									
41	41	243/2	243/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	669									
41	41	122	122	1.0	1/2	1/2	Chord	6/8	1	1	1/4	1/4	1	670									
41	41	120	120	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	671									
41	41	241/2	241/2	1.5	1/8	1/8	Chord	6/8	2	1	3/8	1/4	3/2	672									
41	41	122	122	1.0	1/2	1/2	Chord	6/8	2	1	1/4	1/4	1	673									
41	41	120	120	0.5	0	0	Chord	6/8	3	1	1/8	1/8	1	674									
41	41	241/2	241/2	0.5	1/8	1/8	Chord	6/8	3	1	1/8	1/8	1	675									
41	41	121	121	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	676									
41	41	243/2	243/2	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	677									
41	41	122	122	0.5	1/2	1/2	Chord	6/8	3	1	1/8	1/8	1	678									
41	41	245/2	245/2	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	679									
41	41	120	120	0.0	0	0	FiguredBass	6/8	4	1	0									1/8	5	4	
41	41	120	120	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	680									
41	41	241/2	241/2	0.0	1/8	1/8	FiguredBass	6/8	4	1	0									1/8	6		
41	41	241/2	241/2	0.5	1/8	1/8	Chord	6/8	4	1	1/8	1/8	1	681									
41	41	121	121	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	682									
41	41	243/2	243/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0									1/8	6	5	
41	41	243/2	243/2	0.5	3/8	3/8	Chord	6/8	4	1	1/8	1/8	1	683									
41	41	122	122	0.0	1/2	1/2	FiguredBass	6/8	4	1	0									1/8	#		
41	41	122	122	0.5	1/2	1/2	Chord	6/8	4	1	1/8	1/8	1	684									
41	41	245/2	245/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	685									
42	42	123	123	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	686									
42	42	249/2	249/2	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	687									
42	42	123	123	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	688									
42	42	247/2	247/2	1.5	1/8	1/8	Chord	6/8	2	1	3/8	1/4	3/2	689									
42	42	125	125	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	690									
42	42	251/2	251/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	691									
42	42	123	123	1.0	0	0	Chord	6/8	3	1	1/4	1/4	1	692									
42	42	124	124	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	693									
42	42	249/2	249/2	1.0	3/8	3/8	Chord	6/8	3	1	1/4	1/4	1	694									
42	42	251/2	251/2	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	695									
42	42	123	123	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	696									
42	42	124	124	0.0	1/4	1/4	FiguredBass	6/8	4	1	0									1/8	6		
42	42	124	124	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	697									
42	42	249/2	249/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0									1/4	9		
42	42	249/2	249/2	1.0	3/8	3/8	Chord	6/8	4	1	1/4	1/4	1	698									
42	42	251/2	251/2	0.0	5/8	5/8	FiguredBass	6/8	4	1	0									1/8	8		
42	42	251/2	251/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	699									
43	43	126	126	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	700									
43	43	253/2	253/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	701									
43	43	127	127	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	702									
43	43	255/2	255/2	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	703									
43	43	126	126	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	704									
43	43	253/2	253/2	1.5	1/8	1/8	Chord	6/8	2	1	3/8	1/4	3/2	705									
43	43	128	128	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	706									
43	43	257/2	257/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	707									
43	43	126	126	0.5	0	0	Chord	6/8	3	1	1/8	1/8	1	708									
43	43	253/2	253/2	0.5	1/8	1/8	Chord	6/8	3	1	1/8	1/8	1	709									
43	43	127	127	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	710									
43	43	255/2	255/2	1.0	3/8	3/8	Chord	6/8	3	1	1/4	1/4	1	711									
43	43	257/2	257/2	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	712									
43	43	126	126	0.0	0	0	FiguredBass	6/8	4	1	0									1/8	9	#	
43	43	126	126	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	713									
43	43	253/2	253/2	0.0	1/8	1/8	FiguredBass	6/8	4	1	0									1/8	5		
43	43	253/2	253/2	0.5	1/8	1/8	Chord	6/8	4	1	1/8	1/8	1	714									
43	43	127	127	0.0	1/4	1/4	FiguredBass	6/8	4	1	0									1/8	6		
43	43	127	127	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	715									
43	43	255/2	255/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0									1/4	6	5	
43	43	255/2	255/2	1.0	3/8	3/8	Chord	6/8	4	1	1/4	1/4	1	716									
43	43	257/2	257/2	0.0	5/8	5/8	FiguredBass	6/8	4	1	0									1/8	5		
43	43	257/2	257/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	717									
44	44	129	129	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	718									
44	44	259/2	259/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	719									
44	44	519/4	519/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	720									
44	44	130	130	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	721									
44	44	261/2	261/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	722									
44	44	131	131	1.0	1/2	1/2	Chord	6/8	1	1	1/4	1/4	1	723									
44	44	129	129	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	724									
44	44	259/2	259/2	1.5	1/8	1/8	Chord	6/8	2	1	3/8	1/4	3/2	725									
44	44	131	131	1.0	1/2	1/2	Chord	6/8	2	1	1/4	1/4	1	726									
44	44	129	129	0.5	0	0	Chord	6/8	3	1	1/8	1/8	1	727									
44	44	259/2	259/2	0.5	1/8	1/8	Chord	6/8	3	1	1/8	1/8	1	728									
44	44	130	130	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	729									
44	44	261/2	261/2	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	730									
44	44	131	131	0.5	1/2	1/2	Chord	6/8	3	1	1/8	1/8	1	731									
44	44	263/2	263/2	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	732									
44	44	129	129	0.0	0	0	FiguredBass	6/8	4	1	0									1/8	5	4	
44	44	129	129	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	733									
