mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
45	44	132	132	0.5	5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	547										
45	44	259/2	259/2	0.5	0	0	Chord	3/4	4	1	1/8	1/8	1	548										
45	44	130	130	0.5	1/8	1/8	Chord	3/4	4	1	1/8	1/8	1	549										
45	44	261/2	261/2	0.5	1/4	1/4	Chord	3/4	4	1	1/8	1/8	1	550										
45	44	131	131	0.5	3/8	3/8	Chord	3/4	4	1	1/8	1/8	1	551										
45	44	263/2	263/2	0.0	1/2	1/2	FiguredBass	3/4	4	1	0									1/8	6			
45	44	263/2	263/2	0.5	1/2	1/2	Chord	3/4	4	1	1/8	1/8	1	552										
45	44	132	132	0.5	5/8	5/8	Chord	3/4	4	1	1/8	1/8	1	553										
46	45	265/2	265/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	554										
46	45	133	133	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	555										
46	45	267/2	267/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	556										
46	45	134	134	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	557										
46	45	269/2	269/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	558										
46	45	135	135	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	559										
46	45	265/2	265/2	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	560										
46	45	269/2	269/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	561										
46	45	265/2	265/2	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	562										
46	45	269/2	269/2	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	563										
46	45	265/2	265/2	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	564										
46	45	269/2	269/2	0.0	1/2	1/2	FiguredBass	3/4	4	1	0									1/4	6			
46	45	269/2	269/2	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	565										
47	46	271/2	271/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	566										
47	46	136	136	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	567										
47	46	273/2	273/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	568										
47	46	137	137	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	569										
47	46	275/2	275/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	570										
47	46	138	138	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	571										
47	46	271/2	271/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	572										
47	46	273/2	273/2	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	573										
47	46	275/2	275/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	574										
47	46	271/2	271/2	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	575										
47	46	275/2	275/2	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	576										
47	46	271/2	271/2	0.0	0	0	FiguredBass	3/4	4	1	0									1/4	9			
47	46	271/2	271/2	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	577										
47	46	273/2	273/2	0.0	1/4	1/4	FiguredBass	3/4	4	1	0									1/4	8			
47	46	275/2	275/2	0.0	1/2	1/2	FiguredBass	3/4	4	1	0									1/4	6			
47	46	275/2	275/2	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	578										
48	47	277/2	277/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	579										
48	47	139	139	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	580										
48	47	279/2	279/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	581										
48	47	140	140	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	582										
48	47	281/2	281/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	583										
48	47	141	141	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	584										
48	47	277/2	277/2	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	585										
48	47	281/2	281/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	586										
48	47	277/2	277/2	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	587										
48	47	281/2	281/2	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	588										
48	47	277/2	277/2	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	589										
48	47	281/2	281/2	0.0	1/2	1/2	FiguredBass	3/4	4	1	0									1/4	6			
48	47	281/2	281/2	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	590										
49	48	283/2	283/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	591										0
49	48	142	142	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	592										
49	48	285/2	285/2	1.5	1/4	1/4	Chord	3/4	1	1	3/8	1/4	3/2	593										
49	48	144	144	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	594										
49	48	283/2	283/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	595										
49	48	285/2	285/2	1.5	1/4	1/4	Chord	3/4	2	1	3/8	1/4	3/2	596										
49	48	144	144	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	597										
49	48	283/2	283/2	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	598										
49	48	285/2	285/2	2.0	1/4	1/4	Chord	3/4	3	1	1/2	1/2	1	599										
49	48	283/2	283/2	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	600										
49	48	285/2	285/2	0.0	1/4	1/4	FiguredBass	3/4	4	1	0									1/4	5	4		
49	48	285/2	285/2	2.0	1/4	1/4	Chord	3/4	4	1	1/2	1/2	1	601										
49	48	287/2	287/2	0.0	1/2	1/2	FiguredBass	3/4	4	1	0									1/4	3			
50	49	289/2	289/2	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	602										
50	49	289/2	289/2	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	603										
50	49	289/2	289/2	3.0	0	0	Chord	3/4	3	1	3/4	1/2	3/2	604										
50	49	289/2	289/2	3.0	0	0	Chord	3/4	4	1	3/4	1/2	3/2	605										
51	50	295/2	295/2	1.5	0	0	Chord	3/4	1	1	3/8	1/4	3/2	606										
51	50	149	149	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	607										
51	50	299/2	299/2	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	608										
51	50	295/2	295/2	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	609										
51	50	299/2	299/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	610										
51	50	295/2	295/2	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	611										
51	50	299/2	299/2	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	612										
51	50	295/2	295/2	0.0	0	0	FiguredBass	3/4	4	1	0									1/2	6			
51	50	295/2	295/2	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	613										
51	50	299/2	299/2	0.0	1/2	1/2	FiguredBass	3/4	4	1	0									1/4	b7	5		
51	50	299/2	299/2	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	614										
52	51	301/2	301/2	1.5	0	0	Chord	3/4	1	1	3/8	1/4	3/2	615										
52	51	152	152	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	616										
52	51	305/2	305/2	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	617										
52	51	301/2	301/2	1.5	0	0	Chord	3/4	2	1	3/8	1/4	3/2	618										
52	51	152	152	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	619										
52	51	305/2	305/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	620										
52	51	301/2	301/2	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	621										
52	51	305/2	305/2	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	622										
52	51	301/2	301/2	0.0	0	0	FiguredBass	3/4	4	1	0									1/2	b			
52	51	301/2	301/2	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	623										
52	51	305/2	305/2	0.0	1/2	1/2	FiguredBass	3/4	4	1	0									1/4	6	4\		
52	51	305/2	305/2	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	624										
53	52	307/2	307/2	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	625										
53	52	309/2	309/2	1.5	1/4	1/4	Chord	3/4	1	1	3/8	1/4	3/2	626										
53	52	156	156	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	627										
53	52	307/2	307/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	628										
53	52	309/2	309/2	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	629										
53	52	307/2	307/2	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	630										
53	52	309/2	309/2	2.0	1/4	1/4	Chord	3/4	3	1	1/2	1/2	1	631										
53	52	307/2	307/2	0.0	0	0	FiguredBass	3/4	4	1	0									1/4	b7	5		
53	52	307/2	307/2	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	632										
53	52	309/2	309/2	0.0	1/4	1/4	FiguredBass	3/4	4	1	0									1/4	5	4		
53	52	309/2	309/2	2.0	1/4	1/4	Chord	3/4	4	1	1/2	1/2	1	633										
53	52	311/2	311/2	0.0	1/2	1/2	FiguredBass	3/4	4	1	0									1/4	h			
54	53	313/2	313/2	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	634										
54	53	313/2	313/2	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	635										
54	53	313/2	313/2	0.5	0	0	Chord	3/4	3	1	1/8	1/8	1	636										
54	53	157	157	0.5	1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	637										
54	53	315/2	315/2	0.5	1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	638										
54	53	158	158	0.5	3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	639										
54	53	317/2	317/2	0.5	1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	640										
54	53	159	159	0.5	5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	641										
54	53	313/2	313/2	0.0	0	0	FiguredBass	3/4	4	1	0									1/8	b			
54	53	313/2	313/2	0.5	0	0	Chord	3/4	4	1	1/8	1/8	1	642										
54	53	157	157	0.5	1/8	1/8	Chord	3/4	4	1	1/8	1/8	1	643										
54	53	315/2	315/2	0.5	1/4	1/4	Chord	3/4	4	1	1/8	1/8	1	644										
54	53	158	158	0.5	3/8	3/8	Chord	3/4	4	1	1/8	1/8	1	645										
54	53	317/2	317/2	0.5	1/2	1/2	Chord	3/4	4	1	1/8	1/8	1	646										
54	53	159	159	0.5	5/8	5/8	Chord	3/4	4	1	1/8	1/8	1	647										
55	54	319/2	319/2	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	648										
55	54	321/2	321/2	1.5	1/4	1/4	Chord	3/4	1	1	3/8	1/4	3/2	649										
55	54	162	162	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	650										
55	54	319/2	319/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	651										
55	54	321/2	321/2	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	652										
55	54	319/2	319/2	3.0	0	0	Chord	3/4	3	1	3/4	1/2	3/2	653										
55	54	319/2	319/2	0.0	0	0	FiguredBass	3/4	4	1	0									1/4	b7			
55	54	319/2	319/2	3.0	0	0	Chord	3/4	4	1	3/4	1/2	3/2	654										
55	54	321/2	321/2	0.0	1/4	1/4	FiguredBass	3/4	4	1	0									1/2	6			
56	55	325/2	325/2	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	655										
56	55	325/2	325/2	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	656										
56	55	325/2	325/2	0.5	0	0	Chord	3/4	3	1	1/8	1/8	1	657										
56	55	163	163	0.5	1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	658										
56	55	327/2	327/2	0.5	1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	659										
56	55	164	164	0.5	3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	660										
56	55	329/2	329/2	0.5	1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	661										
56	55	165	165	0.5	5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	662										
56	55	325/2	325/2	0.5	0	0	Chord	3/4	4	1	1/8	1/8	1	663										
56	55	163	163	0.5	1/8	1/8	Chord	3/4	4	1	1/8	1/8	1	664										
56	55	327/2	327/2	0.5	1/4	1/4	Chord	3/4	4	1	1/8	1/8	1	665										
56	55	164	164	0.5	3/8	3/8	Chord	3/4	4	1	1/8	1/8	1	666										
56	55	329/2	329/2	0.5	1/2	1/2	Chord	3/4	4	1	1/8	1/8	1	667										
56	55	165	165	0.5	5/8	5/8	Chord	3/4	4	1	1/8	1/8	1	668										
57	56	331/2	331/2	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	669										
57	56	333/2	333/2	1.5	1/4	1/4	Chord	3/4	1	1	3/8	1/4	3/2	670										
57	56	168	168	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	671										
57	56	331/2	331/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	672										
57	56	333/2	333/2	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	673										
57	56	331/2	331/2	3.0	0	0	Chord	3/4	3	1	3/4	1/2	3/2	674										
57	56	331/2	331/2	0.0	0	0	FiguredBass	3/4	4	1	0									1/4	7	b		
57	56	331/2	331/2	3.0	0	0	Chord	3/4	4	1	3/4	1/2	3/2	675										
57	56	333/2	333/2	0.0	1/4	1/4	FiguredBass	3/4	4	1	0									1/2	6			
58	57	337/2	337/2	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	676										
58	57	337/2	337/2	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	677										
58	57	337/2	337/2	0.5	0	0	Chord	3/4	3	1	1/8	1/8	1	678										
58	57	169	169	0.5	1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	679										
58	57	339/2	339/2	0.5	1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	680										
58	57	170	170	0.5	3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	681										
58	57	341/2	341/2	0.5	1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	682										
58	57	171	171	0.5	5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	683										
58	57	337/2	337/2	0.0	0	0	FiguredBass	3/4	4	1	0									1/8	h			
58	57	337/2	337/2	0.5	0	0	Chord	3/4	4	1	1/8	1/8	1	684										
58	57	169	169	0.5	1/8	1/8	Chord	3/4	4	1	1/8	1/8	1	685										
58	57	339/2	339/2	0.5	1/4	1/4	Chord	3/4	4	1	1/8	1/8	1	686										
58	57	170	170	0.5	3/8	3/8	Chord	3/4	4	1	1/8	1/8	1	687										
58	57	341/2	341/2	0.5	1/2	1/2	Chord	3/4	4	1	1/8	1/8	1	688										
58	57	171	171	0.5	5/8	5/8	Chord	3/4	4	1	1/8	1/8	1	689										
59	58	343/2	343/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	690										
59	58	172	172	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	691										
59	58	345/2	345/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	692										
59	58	173	173	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	693										
59	58	347/2	347/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	694										
59	58	174	174	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	695										
59	58	343/2	343/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	696										
59	58	343/2	343/2	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	697										
59	58	343/2	343/2	0.0	0	0	FiguredBass	3/4	4	1	0									1/4	6			
59	58	343/2	343/2	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	698										
60	59	349/2	349/2	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	699										
60	59	349/2	349/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	700										
60	59	351/2	351/2	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	701										
60	59	353/2	353/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	702										
60	59	349/2	349/2	0.5	0	0	Chord	3/4	3	1	1/8	1/8	1	703										
60	59	175	175	0.5	1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	704										
60	59	351/2	351/2	0.5	1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	705										
60	59	176	176	0.5	3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	706										
60	59	353/2	353/2	0.5	1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	707										
60	59	177	177	0.5	5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	708										
60	59	349/2	349/2	0.0	0	0	FiguredBass	3/4	4	1	0									1/8	b			
60	59	349/2	349/2	0.5	0	0	Chord	3/4	4	1	1/8	1/8	1	709										
60	59	175	175	0.5	1/8	1/8	Chord	3/4	4	1	1/8	1/8	1	710										
60	59	351/2	351/2	0.5	1/4	1/4	Chord	3/4	4	1	1/8	1/8	1	711										
60	59	176	176	0.5	3/8	3/8	Chord	3/4	4	1	1/8	1/8	1	712										
60	59	353/2	353/2	0.5	1/2	1/2	Chord	3/4	4	1	1/8	1/8	1	713										
60	59	177	177	0.5	5/8	5/8	Chord	3/4	4	1	1/8	1/8	1	714										
61	60	355/2	355/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	715										
61	60	178	178	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	716										
61	60	357/2	357/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	717										
61	60	179	179	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	718										
61	60	359/2	359/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	719										
61	60	180	180	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	720										
61	60	355/2	355/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	721										
61	60	357/2	357/2	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	722										
61	60	355/2	355/2	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	723										
61	60	355/2	355/2	0.0	0	0	FiguredBass	3/4	4	1	0									1/4	b7			
61	60	355/2	355/2	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	724										
62	61	361/2	361/2	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	725										
62	61	361/2	361/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	726										
62	61	363/2	363/2	1.5	1/4	1/4	Chord	3/4	2	1	3/8	1/4	3/2	727										
62	61	183	183	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	728										
62	61	361/2	361/2	0.5	0	0	Chord	3/4	3	1	1/8	1/8	1	729										
62	61	181	181	0.5	1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	730										
62	61	363/2	363/2	0.5	1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	731										
62	61	182	182	0.5	3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	732										
62	61	365/2	365/2	0.5	1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	733										
62	61	183	183	0.5	5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	734										
62	61	361/2	361/2	0.0	0	0	FiguredBass	3/4	4	1	0									1/8	7			
62	61	361/2	361/2	0.5	0	0	Chord	3/4	4	1	1/8	1/8	1	735										
62	61	181	181	0.5	1/8	1/8	Chord	3/4	4	1	1/8	1/8	1	736										
62	61	363/2	363/2	0.5	1/4	1/4	Chord	3/4	4	1	1/8	1/8	1	737										
62	61	182	182	0.5	3/8	3/8	Chord	3/4	4	1	1/8	1/8	1	738										
62	61	365/2	365/2	0.5	1/2	1/2	Chord	3/4	4	1	1/8	1/8	1	739										
62	61	183	183	0.5	5/8	5/8	Chord	3/4	4	1	1/8	1/8	1	740										
63	62	367/2	367/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	741										
63	62	184	184	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	742										
63	62	369/2	369/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	743										
63	62	185	185	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	744										
63	62	371/2	371/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	745										
63	62	186	186	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	746										
63	62	367/2	367/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	747										
63	62	369/2	369/2	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	748										
63	62	367/2	367/2	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	749										
63	62	367/2	367/2	0.0	0	0	FiguredBass	3/4	4	1	0									1/4	7			
63	62	367/2	367/2	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	750										
64	63	373/2	373/2	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	751										
64	63	373/2	373/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	752										
64	63	375/2	375/2	1.5	1/4	1/4	Chord	3/4	2	1	3/8	1/4	3/2	753										
64	63	189	189	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	754										
64	63	373/2	373/2	0.5	0	0	Chord	3/4	3	1	1/8	1/8	1	755										
64	63	187	187	0.5	1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	756										
64	63	375/2	375/2	0.5	1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	757										
64	63	188	188	0.5	3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	758										
64	63	377/2	377/2	0.5	1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	759										
64	63	189	189	0.5	5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	760										
64	63	373/2	373/2	0.0	0	0	FiguredBass	3/4	4	1	0									1/8	7			
64	63	373/2	373/2	0.5	0	0	Chord	3/4	4	1	1/8	1/8	1	761										
64	63	187	187	0.5	1/8	1/8	Chord	3/4	4	1	1/8	1/8	1	762										
64	63	375/2	375/2	0.5	1/4	1/4	Chord	3/4	4	1	1/8	1/8	1	763										
64	63	188	188	0.5	3/8	3/8	Chord	3/4	4	1	1/8	1/8	1	764										
64	63	377/2	377/2	0.5	1/2	1/2	Chord	3/4	4	1	1/8	1/8	1	765										
64	63	189	189	0.5	5/8	5/8	Chord	3/4	4	1	1/8	1/8	1	766										
65	64	379/2	379/2	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	767										
65	64	190	190	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	768										
65	64	381/2	381/2	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	769										
65	64	191	191	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	770										
65	64	383/2	383/2	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	771										
65	64	192	192	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	772										
65	64	379/2	379/2	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	773										
65	64	381/2	381/2	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	774										
65	64	379/2	379/2	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	775										
65	64	379/2	379/2	0.0	0	0	FiguredBass	3/4	4	1	0									1/4	7	h		
65	64	379/2	379/2	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	776										
66	65	385/2	385/2	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	777										
66	65	387/2	387/2	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	778										
66	65	385/2	385/2	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	779										
66	65	389/2	389/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	780										
66	65	385/2	385/2	0.5	0	0	Chord	3/4	3	1	1/8	1/8	1	781										
66	65	193	193	0.5	1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	782										
66	65	387/2	387/2	0.5	1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	783										
66	65	194	194	0.5	3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	784										
66	65	389/2	389/2	0.5	1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	785										
66	65	195	195	0.5	5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	786										
66	65	385/2	385/2	0.5	0	0	Chord	3/4	4	1	1/8	1/8	1	787										
66	65	193	193	0.5	1/8	1/8	Chord	3/4	4	1	1/8	1/8	1	788										
66	65	387/2	387/2	0.0	1/4	1/4	FiguredBass	3/4	4	1	0									1/8	6			
66	65	387/2	387/2	0.5	1/4	1/4	Chord	3/4	4	1	1/8	1/8	1	789										
66	65	194	194	0.5	3/8	3/8	Chord	3/4	4	1	1/8	1/8	1	790										
66	65	389/2	389/2	0.5	1/2	1/2	Chord	3/4	4	1	1/8	1/8	1	791										
66	65	195	195	0.5	5/8	5/8	Chord	3/4	4	1	1/8	1/8	1	792										
67	66	391/2	391/2	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	793										
67	66	393/2	393/2	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	794										
67	66	395/2	395/2	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	795										
67	66	391/2	391/2	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	796										
67	66	395/2	395/2	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	797										
67	66	391/2	391/2	0.5	0	0	Chord	3/4	3	1	1/8	1/8	1	798										
67	66	196	196	0.5	1/8	1/8	Chord	3/4	3	1	1/8	1/8	1	799										
67	66	393/2	393/2	0.5	1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	800										
67	66	197	197	0.5	3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	801										
67	66	395/2	395/2	0.5	1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	802										
67	66	198	198	0.5	5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	803										
67	66	391/2	391/2	0.0	0	0	FiguredBass	3/4	4	1	0									1/8	9	b		
67	66	391/2	391/2	0.5	0	0	Chord	3/4	4	1	1/8	1/8	1	804										
67	66	196	196	0.5	1/8	1/8	Chord	3/4	4	1	1/8	1/8	1	805										
67	66	393/2	393/2	0.0	1/4	1/4	FiguredBass	3/4	4	1	0									1/8	6			
67	66	393/2	393/2	0.5	1/4	1/4	Chord	3/4	4	1	1/8	1/8	1	806										
67	66	197	197	0.5	3/8	3/8	Chord	3/4	4	1	1/8	1/8	1	807										
67	66	395/2	395/2	0.5	1/2	1/2	Chord	3/4	4	1	1/8	1/8	1	808										
67	66	198	198	0.5	5/8	5/8	Chord	3/4	4	1	1/8	1/8	1	809										
68	67	397/2	397/2	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	810										
68	67	399/2	399/2	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	811										
68	67	401/2	401/2	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	812										
