mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	slur
18	18	143/2	143/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	265										
18	18	68	68	0.0	0	0	FiguredBass	4/4	4	1	0										1/4	4		
18	18	68	68	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	266										
18	18	69	69	0.0	1/4	1/4	FiguredBass	4/4	4	1	0										1/4	3		
18	18	69	69	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	267										
18	18	70	70	0.0	1/2	1/2	FiguredBass	4/4	4	1	0										1/4	9		
18	18	70	70	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	268										
18	18	71	71	0.0	3/4	3/4	FiguredBass	4/4	4	1	0										1/4	8		
19	19	72	72	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	269										
19	19	73	73	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	270										
19	19	74	74	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	271										
19	19	72	72	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	272										
19	19	73	73	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	273										
19	19	75	75	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	274										
19	19	72	72	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	275										
19	19	145/2	145/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	276										
19	19	73	73	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	277										
19	19	147/2	147/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	278										
19	19	74	74	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	279										
19	19	149/2	149/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	280										
19	19	75	75	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	281										
19	19	151/2	151/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	282										
19	19	72	72	0.0	0	0	FiguredBass	4/4	4	1	0										1/4	5	4	
19	19	72	72	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	283										
19	19	73	73	0.0	1/4	1/4	FiguredBass	4/4	4	1	0										1/4	3		
19	19	74	74	0.0	1/2	1/2	FiguredBass	4/4	4	1	0										1/8	5\	4	
19	19	74	74	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	284										
19	19	149/2	149/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	285										
19	19	75	75	0.0	3/4	3/4	FiguredBass	4/4	4	1	0										1/8	#		
19	19	75	75	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	286										
19	19	151/2	151/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	287										
20	20	76	76	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	288										
20	20	77	77	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	289										
20	20	79	79	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	290										
20	20	76	76	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	291										
20	20	78	78	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	292										
20	20	76	76	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	293										
20	20	153/2	153/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	294										
20	20	77	77	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	295										
20	20	155/2	155/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	296										
20	20	78	78	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	297										
20	20	157/2	157/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	298										
20	20	79	79	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	299										
20	20	159/2	159/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	300										
20	20	76	76	0.0	0	0	FiguredBass	4/4	4	1	0										1/4	5		
20	20	76	76	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	301										
20	20	77	77	0.0	1/4	1/4	FiguredBass	4/4	4	1	0										1/4	6		
20	20	78	78	0.0	1/2	1/2	FiguredBass	4/4	4	1	0										1/4	7	#	
20	20	78	78	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	302										
20	20	79	79	0.0	3/4	3/4	FiguredBass	4/4	4	1	0										1/4	6		
21	21	80	80	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	303										
21	21	81	81	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	304										
21	21	82	82	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	305										
21	21	80	80	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	306										
21	21	82	82	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	307										
21	21	80	80	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	308										
21	21	82	82	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	309										
21	21	165/2	165/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	310										
21	21	83	83	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	311										
21	21	167/2	167/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	312										
21	21	80	80	0.0	0	0	FiguredBass	4/4	4	1	0										1/4	7		
21	21	80	80	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	313										
21	21	81	81	0.0	1/4	1/4	FiguredBass	4/4	4	1	0										1/4	6		
21	21	82	82	0.0	1/2	1/2	FiguredBass	4/4	4	1	0										1/8	#		
21	21	82	82	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	314										
21	21	165/2	165/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	315										
21	21	83	83	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	316										
21	21	167/2	167/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	317										
22	22	84	84	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	318										6
22	22	169/2	169/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	319										
22	22	85	85	0.75	1/4	1/4	Chord	4/4	1	1	3/16	1/8	3/2	320	ornamentTrill									
22	22	343/4	343/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	321										
22	22	86	86	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	322										
22	22	84	84	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	323										
22	22	86	86	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	324	ornamentTrill									
22	22	87	87	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	325										
22	22	84	84	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	326										
22	22	86	86	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	327										
22	22	84	84	0.0	0	0	FiguredBass	4/4	4	1	0										1/4	5		
22	22	84	84	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	328										
22	22	85	85	0.0	1/4	1/4	FiguredBass	4/4	4	1	0										1/4	6b		
22	22	86	86	0.0	1/2	1/2	FiguredBass	4/4	4	1	0										1/4	7	#	
22	22	86	86	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	329										
22	22	87	87	0.0	3/4	3/4	FiguredBass	4/4	4	1	0										1/4	6		
23	23	88	88	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	330										7
23	23	177/2	177/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	331										
23	23	89	89	0.75	1/4	1/4	Chord	4/4	1	1	3/16	1/8	3/2	332	ornamentTrill									
23	23	359/4	359/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	333										
23	23	90	90	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	334										
23	23	90	90	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	335	ornamentTrill									
23	23	91	91	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	336										
23	23	88	88	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	337										
23	23	90	90	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	338										
23	23	88	88	0.0	0	0	FiguredBass	4/4	4	1	0										1/2	6		
23	23	88	88	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	339										
23	23	90	90	0.0	1/2	1/2	FiguredBass	4/4	4	1	0										1/4	7		
23	23	90	90	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	340										
23	23	91	91	0.0	3/4	3/4	FiguredBass	4/4	4	1	0										1/4	6		
24	24	92	92	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	341										8
24	24	185/2	185/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	342										
24	24	93	93	0.75	1/4	1/4	Chord	4/4	1	1	3/16	1/8	3/2	343	ornamentTrill									
24	24	375/4	375/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	344										
24	24	94	94	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	345										
24	24	189/2	189/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	346										
24	24	95	95	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	347										
24	24	191/2	191/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	348										
24	24	94	94	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	349	ornamentTrill									
24	24	95	95	0.75	3/4	3/4	Chord	4/4	2	1	3/16	1/8	3/2	350										
24	24	383/4	383/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	351										
24	24	92	92	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	352										
24	24	94	94	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	353										
24	24	92	92	0.0	0	0	FiguredBass	4/4	4	1	0										1/2	6		
24	24	92	92	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	354										
24	24	94	94	0.0	1/2	1/2	FiguredBass	4/4	4	1	0										1/4	7	#	
24	24	94	94	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	355										
24	24	95	95	0.0	3/4	3/4	FiguredBass	4/4	4	1	0										1/4	6	4	
25	25	96	96	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	356										
25	25	97	97	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	357										
25	25	98	98	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	358										9
25	25	197/2	197/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	359										
25	25	99	99	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	360										10
25	25	199/2	199/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	361										
25	25	96	96	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	362										
25	25	98	98	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	363										
25	25	96	96	1.5	0	0	Chord	4/4	3	1	3/8	1/4	3/2	364										
25	25	195/2	195/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	365										
25	25	98	98	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	366										
25	25	99	99	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	367										
25	25	96	96	0.0	0	0	FiguredBass	4/4	4	1	0										1/4	5	4	
25	25	96	96	1.5	0	0	Chord	4/4	4	1	3/8	1/4	3/2	368										
25	25	97	97	0.0	1/4	1/4	FiguredBass	4/4	4	1	0										1/8	#		
25	25	195/2	195/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	369										
25	25	98	98	0.0	1/2	1/2	FiguredBass	4/4	4	1	0										1/4	6		
25	25	98	98	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	370										
25	25	99	99	0.0	3/4	3/4	FiguredBass	4/4	4	1	0										1/4	6		
25	25	99	99	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	371										
26	26	100	100	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	372										
26	26	102	102	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	373	ornamentTrill									
26	26	103	103	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	374										
26	26	100	100	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	375										11
26	26	201/2	201/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	376										
26	26	101	101	0.75	1/4	1/4	Chord	4/4	2	1	3/16	1/8	3/2	377	ornamentTrill									
26	26	407/4	407/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	378										
26	26	102	102	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	379										
26	26	100	100	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	380										
26	26	102	102	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	381										
26	26	100	100	0.0	0	0	FiguredBass	4/4	4	1	0										1/4	5		
26	26	100	100	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	382										
26	26	101	101	0.0	1/4	1/4	FiguredBass	4/4	4	1	0										1/4	6		
26	26	102	102	0.0	1/2	1/2	FiguredBass	4/4	4	1	0										1/4	7		
26	26	102	102	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	383										
26	26	103	103	0.0	3/4	3/4	FiguredBass	4/4	4	1	0										1/4	6		
27	27	106	106	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	384	ornamentTrill									
27	27	107	107	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	385										
27	27	104	104	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	386										12
27	27	209/2	209/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	387										
27	27	105	105	0.75	1/4	1/4	Chord	4/4	2	1	3/16	1/8	3/2	388	ornamentTrill									
27	27	423/4	423/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	389										
27	27	106	106	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	390										
27	27	104	104	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	391										
27	27	106	106	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	392										
27	27	104	104	0.0	0	0	FiguredBass	4/4	4	1	0										1/2	6		
27	27	104	104	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	393										
27	27	106	106	0.0	1/2	1/2	FiguredBass	4/4	4	1	0										1/4	7		
27	27	106	106	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	394										
27	27	107	107	0.0	3/4	3/4	FiguredBass	4/4	4	1	0										1/4	6		
28	28	110	110	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	395										
28	28	111	111	0.75	3/4	3/4	Chord	4/4	1	1	3/16	1/8	3/2	396	ornamentTrill									
28	28	447/4	447/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	397										
28	28	108	108	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	398										13
28	28	217/2	217/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	399										
28	28	109	109	0.75	1/4	1/4	Chord	4/4	2	1	3/16	1/8	3/2	400	ornamentTrill									
28	28	439/4	439/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	401										
28	28	110	110	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	402										
28	28	221/2	221/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	403										
28	28	111	111	0.75	3/4	3/4	Chord	4/4	2	1	3/16	1/8	3/2	404										
28	28	447/4	447/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	405										
28	28	108	108	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	406										
28	28	110	110	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	407										
28	28	108	108	0.0	0	0	FiguredBass	4/4	4	1	0										1/2	6		
28	28	108	108	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	408										
28	28	110	110	0.0	1/2	1/2	FiguredBass	4/4	4	1	0										1/4	7	#	
28	28	110	110	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	409										
28	28	111	111	0.0	3/4	3/4	FiguredBass	4/4	4	1	0										1/4	6	4	
29	29	112	112	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	410										
29	29	114	114	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	411										
29	29	115	115	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	412										
29	29	112	112	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	413										
29	29	113	113	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	414										
29	29	114	114	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	415										
29	29	112	112	1.5	0	0	Chord	4/4	3	1	3/8	1/4	3/2	416										
29	29	227/2	227/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	417										
29	29	114	114	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	418										
29	29	229/2	229/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	419										
29	29	115	115	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	420										
29	29	112	112	0.0	0	0	FiguredBass	4/4	4	1	0										1/4	5	4	
29	29	112	112	1.5	0	0	Chord	4/4	4	1	3/8	1/4	3/2	421										
29	29	113	113	0.0	1/4	1/4	FiguredBass	4/4	4	1	0										1/8	#		
29	29	227/2	227/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	422										
29	29	114	114	0.0	1/2	1/2	FiguredBass	4/4	4	1	0										1/8	6		
29	29	114	114	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	423										
29	29	229/2	229/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	424										
29	29	115	115	0.0	3/4	3/4	FiguredBass	4/4	4	1	0										1/4	6b		
29	29	115	115	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	425										
30	30	116	116	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	426										
30	30	117	117	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	427										
30	30	119	119	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	428										
30	30	116	116	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	429										
30	30	118	118	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	430										
30	30	116	116	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	431										
30	30	118	118	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	432										
30	30	116	116	0.0	0	0	FiguredBass	4/4	4	1	0										1/4	7		
30	30	116	116	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	433										
30	30	117	117	0.0	1/4	1/4	FiguredBass	4/4	4	1	0										1/4	6		
30	30	118	118	0.0	1/2	1/2	FiguredBass	4/4	4	1	0										1/4	7		
30	30	118	118	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	434										
30	30	119	119	0.0	3/4	3/4	FiguredBass	4/4	4	1	0										1/4	6		
31	31	120	120	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	435										
31	31	241/2	241/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	436										
31	31	121	121	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	437										
31	31	243/2	243/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	438										
31	31	122	122	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	439										
31	31	120	120	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	440										
31	31	122	122	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	441										
31	31	245/2	245/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	442										
31	31	123	123	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	443										
31	31	247/2	247/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	444										
31	31	120	120	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	445										
31	31	122	122	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	446										
31	31	120	120	0.0	0	0	FiguredBass	4/4	4	1	0										1/2	#		
31	31	120	120	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	447										
31	31	122	122	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	448										
32	32	124	124	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	449										
32	32	249/2	249/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	450										
32	32	125	125	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	451										
32	32	251/2	251/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	452										
32	32	126	126	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	453										
32	32	127	127	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	454										
32	32	124	124	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	455										
32	32	126	126	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	456										
32	32	253/2	253/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	457										
32	32	127	127	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	458										
32	32	255/2	255/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	459										
32	32	124	124	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	460										
32	32	126	126	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	461										
32	32	124	124	0.0	0	0	FiguredBass	4/4	4	1	0										1/2	6		
32	32	124	124	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	462										
32	32	126	126	0.0	1/2	1/2	FiguredBass	4/4	4	1	0										1/2	6		
32	32	126	126	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	463										
33	33	128	128	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	464										
33	33	129	129	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	465										
33	33	130	130	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	466										
33	33	131	131	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	467										
33	33	128	128	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	468										
33	33	257/2	257/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	469										
33	33	129	129	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	470										
33	33	131	131	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	471										
33	33	128	128	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	472										
33	33	130	130	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	473										
33	33	263/2	263/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	474										
33	33	128	128	0.0	0	0	FiguredBass	4/4	4	1	0										1/4	7	#	
33	33	128	128	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	475										
33	33	129	129	0.0	1/4	1/4	FiguredBass	4/4	4	1	0										1/4	6	4	
33	33	130	130	0.0	1/2	1/2	FiguredBass	4/4	4	1	0										1/4	5	4	
33	33	130	130	1.5	1/2	1/2	Chord	4/4	4	1	3/8	1/4	3/2	476										
33	33	131	131	0.0	3/4	3/4	FiguredBass	4/4	4	1	0										1/8	#		
33	33	263/2	263/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	477										
34	34	132	132	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	478										
34	34	265/2	265/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	479										
34	34	133	133	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	480										
34	34	267/2	267/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	481										
34	34	134	134	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	482										
34	34	135	135	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	483										
34	34	132	132	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	484										
34	34	267/2	267/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	485										
34	34	134	134	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	486										
34	34	269/2	269/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	487										
34	34	135	135	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	488										
34	34	271/2	271/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	489										
34	34	132	132	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	490										
34	34	265/2	265/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	491										
34	34	133	133	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	492										
34	34	134	134	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	493										
34	34	271/2	271/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	494										
34	34	132	132	0.0	0	0	FiguredBass	4/4	4	1	0										1/8	6		
34	34	132	132	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	495										
34	34	265/2	265/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	496										
34	34	133	133	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	497										
34	34	134	134	0.0	1/2	1/2	FiguredBass	4/4	4	1	0										1/4	5		
34	34	134	134	1.5	1/2	1/2	Chord	4/4	4	1	3/8	1/4	3/2	498										
34	34	135	135	0.0	3/4	3/4	FiguredBass	4/4	4	1	0										1/8	6		
34	34	271/2	271/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	499										
35	35	136	136	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	500										
35	35	137	137	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	501										
35	35	138	138	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	502										
35	35	136	136	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	503										
35	35	273/2	273/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	504										
35	35	137	137	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	505										
35	35	139	139	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	506										
35	35	136	136	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	507										
35	35	138	138	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	508										
35	35	136	136	0.0	0	0	FiguredBass	4/4	4	1	0										1/4	7	#	
35	35	136	136	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	509										
35	35	137	137	0.0	1/4	1/4	FiguredBass	4/4	4	1	0										1/4	6	4	
35	35	138	138	0.0	1/2	1/2	FiguredBass	4/4	4	1	0										1/4	5	4	
35	35	138	138	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	510										
35	35	139	139	0.0	3/4	3/4	FiguredBass	4/4	4	1	0										1/4	#		
