mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
46	46	273	273	1.0	3/4	3/4	Chord	6/4	3	1	1/4	1/4	1	776						
46	46	274	274	1.0	1	1	Chord	6/4	3	1	1/4	1/4	1	777						
46	46	275	275	1.0	5/4	5/4	Chord	6/4	3	1	1/4	1/4	1	778						
46	46	270	270	1.0	0	0	Chord	6/4	4	1	1/4	1/4	1	779						
46	46	271	271	1.0	1/4	1/4	Chord	6/4	4	1	1/4	1/4	1	780						
46	46	272	272	1.0	1/2	1/2	Chord	6/4	4	1	1/4	1/4	1	781						
46	46	273	273	0.0	3/4	3/4	FiguredBass	6/4	4	1	0					1/4	6			
46	46	273	273	1.0	3/4	3/4	Chord	6/4	4	1	1/4	1/4	1	782						
46	46	274	274	1.0	1	1	Chord	6/4	4	1	1/4	1/4	1	783						
46	46	275	275	0.0	5/4	5/4	FiguredBass	6/4	4	1	0					1/4	6			
46	46	275	275	1.0	5/4	5/4	Chord	6/4	4	1	1/4	1/4	1	784						
47	47	276	276	2.0	0	0	Chord	6/4	1	1	1/2	1/2	1	785						
47	47	280	280	1.0	1	1	Chord	6/4	1	1	1/4	1/4	1	786						40
47	47	281	281	1.0	5/4	5/4	Chord	6/4	1	1	1/4	1/4	1	787						
47	47	277	277	1.0	1/4	1/4	Chord	6/4	2	1	1/4	1/4	1	788						
47	47	278	278	1.0	1/2	1/2	Chord	6/4	2	1	1/4	1/4	1	789						
47	47	279	279	1.0	3/4	3/4	Chord	6/4	2	1	1/4	1/4	1	790						
47	47	280	280	2.0	1	1	Chord	6/4	2	1	1/2	1/2	1	791						
47	47	276	276	1.0	0	0	Chord	6/4	3	1	1/4	1/4	1	792						
47	47	277	277	1.0	1/4	1/4	Chord	6/4	3	1	1/4	1/4	1	793						
47	47	278	278	1.0	1/2	1/2	Chord	6/4	3	1	1/4	1/4	1	794						
47	47	279	279	3.0	3/4	3/4	Chord	6/4	3	1	3/4	1/2	3/2	795						
47	47	276	276	1.0	0	0	Chord	6/4	4	1	1/4	1/4	1	796						
47	47	277	277	1.0	1/4	1/4	Chord	6/4	4	1	1/4	1/4	1	797						
47	47	278	278	0.0	1/2	1/2	FiguredBass	6/4	4	1	0					1/4	6			
47	47	278	278	1.0	1/2	1/2	Chord	6/4	4	1	1/4	1/4	1	798						
47	47	279	279	0.0	3/4	3/4	FiguredBass	6/4	4	1	0					1/4	5			
47	47	279	279	3.0	3/4	3/4	Chord	6/4	4	1	3/4	1/2	3/2	799						
47	47	280	280	0.0	1	1	FiguredBass	6/4	4	1	0					1/2	6			
48	48	282	282	1.0	0	0	Chord	6/4	1	1	1/4	1/4	1	800						
48	48	283	283	3.0	1/4	1/4	Chord	6/4	1	1	3/4	1/2	3/2	801						
48	48	286	286	1.0	1	1	Chord	6/4	1	1	1/4	1/4	1	802						
48	48	287	287	1.0	5/4	5/4	Chord	6/4	1	1	1/4	1/4	1	803						
48	48	282	282	1.0	0	0	Chord	6/4	2	1	1/4	1/4	1	804						
48	48	283	283	1.0	1/4	1/4	Chord	6/4	2	1	1/4	1/4	1	805						
48	48	284	284	1.0	1/2	1/2	Chord	6/4	2	1	1/4	1/4	1	806						
48	48	285	285	1.0	3/4	3/4	Chord	6/4	2	1	1/4	1/4	1	807						
48	48	286	286	2.0	1	1	Chord	6/4	2	1	1/2	1/2	1	808						
48	48	282	282	3.0	0	0	Chord	6/4	3	1	3/4	1/2	3/2	809						
48	48	285	285	3.0	3/4	3/4	Chord	6/4	3	1	3/4	1/2	3/2	810						
48	48	282	282	0.0	0	0	FiguredBass	6/4	4	1	0					1/4	b7			
48	48	282	282	3.0	0	0	Chord	6/4	4	1	3/4	1/2	3/2	811						
48	48	283	283	0.0	1/4	1/4	FiguredBass	6/4	4	1	0					1/2	6			
48	48	285	285	0.0	3/4	3/4	FiguredBass	6/4	4	1	0					1/4	7			
48	48	285	285	3.0	3/4	3/4	Chord	6/4	4	1	3/4	1/2	3/2	812						
48	48	286	286	0.0	1	1	FiguredBass	6/4	4	1	0					1/2	6b			
49	49	288	288	4.0	0	0	Chord	6/4	1	1	1	1	1	813						
49	49	292	292	1.0	1	1	Chord	6/4	1	1	1/4	1/4	1	814						
49	49	293	293	1.0	5/4	5/4	Chord	6/4	1	1	1/4	1/4	1	815						
49	49	288	288	1.0	0	0	Chord	6/4	2	1	1/4	1/4	1	816						
49	49	289	289	1.0	1/4	1/4	Chord	6/4	2	1	1/4	1/4	1	817						
49	49	290	290	1.0	1/2	1/2	Chord	6/4	2	1	1/4	1/4	1	818						
49	49	291	291	1.0	3/4	3/4	Chord	6/4	2	1	1/4	1/4	1	819						
49	49	292	292	1.0	1	1	Chord	6/4	2	1	1/4	1/4	1	820						
49	49	293	293	1.0	5/4	5/4	Chord	6/4	2	1	1/4	1/4	1	821						
49	49	288	288	3.0	0	0	Chord	6/4	3	1	3/4	1/2	3/2	822						
49	49	291	291	2.0	3/4	3/4	Chord	6/4	3	1	1/2	1/2	1	823						
49	49	293	293	1.0	5/4	5/4	Chord	6/4	3	1	1/4	1/4	1	824						
49	49	288	288	0.0	0	0	FiguredBass	6/4	4	1	0					1/4	7			
49	49	288	288	3.0	0	0	Chord	6/4	4	1	3/4	1/2	3/2	825						
49	49	289	289	0.0	1/4	1/4	FiguredBass	6/4	4	1	0					1/2	6			
49	49	291	291	0.0	3/4	3/4	FiguredBass	6/4	4	1	0					1/4	9			
49	49	291	291	2.0	3/4	3/4	Chord	6/4	4	1	1/2	1/2	1	826						
49	49	292	292	0.0	1	1	FiguredBass	6/4	4	1	0					1/4	8			
49	49	293	293	0.0	5/4	5/4	FiguredBass	6/4	4	1	0					1/4	6			
49	49	293	293	1.0	5/4	5/4	Chord	6/4	4	1	1/4	1/4	1	827						
50	50	294	294	1.0	0	0	Chord	6/4	1	1	1/4	1/4	1	828						
50	50	295	295	1.0	1/4	1/4	Chord	6/4	1	1	1/4	1/4	1	829						
50	50	296	296	1.0	1/2	1/2	Chord	6/4	1	1	1/4	1/4	1	830						
50	50	297	297	2.0	3/4	3/4	Chord	6/4	1	1	1/2	1/2	1	831						
50	50	299	299	1.0	5/4	5/4	Chord	6/4	1	1	1/4	1/4	1	832						
50	50	295	295	1.0	1/4	1/4	Chord	6/4	2	1	1/4	1/4	1	833						
50	50	296	296	1.0	1/2	1/2	Chord	6/4	2	1	1/4	1/4	1	834						
50	50	298	298	1.0	1	1	Chord	6/4	2	1	1/4	1/4	1	835						
50	50	299	299	1.0	5/4	5/4	Chord	6/4	2	1	1/4	1/4	1	836						
50	50	294	294	2.0	0	0	Chord	6/4	3	1	1/2	1/2	1	837						
50	50	296	296	1.0	1/2	1/2	Chord	6/4	3	1	1/4	1/4	1	838						
50	50	297	297	2.0	3/4	3/4	Chord	6/4	3	1	1/2	1/2	1	839						
50	50	299	299	1.0	5/4	5/4	Chord	6/4	3	1	1/4	1/4	1	840						
50	50	294	294	0.0	0	0	FiguredBass	6/4	4	1	0					1/2	5			
50	50	294	294	2.0	0	0	Chord	6/4	4	1	1/2	1/2	1	841						
50	50	296	296	0.0	1/2	1/2	FiguredBass	6/4	4	1	0					1/4	6			
50	50	296	296	1.0	1/2	1/2	Chord	6/4	4	1	1/4	1/4	1	842						
50	50	297	297	0.0	3/4	3/4	FiguredBass	6/4	4	1	0					1/2	b7			
50	50	297	297	2.0	3/4	3/4	Chord	6/4	4	1	1/2	1/2	1	843						
50	50	299	299	0.0	5/4	5/4	FiguredBass	6/4	4	1	0					1/4	6			
50	50	299	299	1.0	5/4	5/4	Chord	6/4	4	1	1/4	1/4	1	844						
51	51	300	300	1.0	0	0	Chord	6/4	1	1	1/4	1/4	1	845						
51	51	301	301	2.0	1/4	1/4	Chord	6/4	1	1	1/2	1/2	1	846						
51	51	303	303	1.0	3/4	3/4	Chord	6/4	1	1	1/4	1/4	1	847						
51	51	304	304	0.5	1	1	Chord	6/4	1	1	1/8	1/8	1	848						41
51	51	609/2	609/2	0.5	9/8	9/8	Chord	6/4	1	1	1/8	1/8	1	849						41
51	51	305	305	1.0	5/4	5/4	Chord	6/4	1	1	1/4	1/4	1	850						
51	51	300	300	1.0	0	0	Chord	6/4	2	1	1/4	1/4	1	851						
51	51	301	301	2.0	1/4	1/4	Chord	6/4	2	1	1/2	1/2	1	852						
51	51	303	303	3.0	3/4	3/4	Chord	6/4	2	1	3/4	1/2	3/2	853						
51	51	300	300	1.0	0	0	Chord	6/4	3	1	1/4	1/4	1	854						
51	51	301	301	2.0	1/4	1/4	Chord	6/4	3	1	1/2	1/2	1	855						
51	51	303	303	3.0	3/4	3/4	Chord	6/4	3	1	3/4	1/2	3/2	856						
51	51	300	300	0.0	0	0	FiguredBass	6/4	4	1	0					1/4	6	5		
51	51	300	300	1.0	0	0	Chord	6/4	4	1	1/4	1/4	1	857						
51	51	301	301	0.0	1/4	1/4	FiguredBass	6/4	4	1	0					1/2	3			
51	51	301	301	2.0	1/4	1/4	Chord	6/4	4	1	1/2	1/2	1	858						
51	51	303	303	3.0	3/4	3/4	Chord	6/4	4	1	3/4	1/2	3/2	859						
52	52	306	306	1.0	0	0	Chord	6/4	1	1	1/4	1/4	1	860						
52	52	307	307	1.0	1/4	1/4	Chord	6/4	1	1	1/4	1/4	1	861						
52	52	308	308	1.0	1/2	1/2	Chord	6/4	1	1	1/4	1/4	1	862						
52	52	309	309	1.0	3/4	3/4	Chord	6/4	1	1	1/4	1/4	1	863						
52	52	310	310	2.0	1	1	Chord	6/4	1	1	1/2	1/2	1	864						
52	52	309	309	1.0	3/4	3/4	Chord	6/4	2	1	1/4	1/4	1	865						
52	52	310	310	0.5	1	1	Chord	6/4	2	1	1/8	1/8	1	866						
52	52	621/2	621/2	0.5	9/8	9/8	Chord	6/4	2	1	1/8	1/8	1	867						
52	52	311	311	1.0	5/4	5/4	Chord	6/4	2	1	1/4	1/4	1	868						
52	52	306	306	3.0	0	0	Chord	6/4	3	1	3/4	1/2	3/2	869						
52	52	309	309	3.0	3/4	3/4	Chord	6/4	3	1	3/4	1/2	3/2	870						
52	52	306	306	0.0	0	0	FiguredBass	6/4	4	1	0					3/4	6			
52	52	306	306	3.0	0	0	Chord	6/4	4	1	3/4	1/2	3/2	871						
52	52	309	309	0.0	3/4	3/4	FiguredBass	6/4	4	1	0					1/4	5			
52	52	309	309	3.0	3/4	3/4	Chord	6/4	4	1	3/4	1/2	3/2	872						
52	52	310	310	0.0	1	1	FiguredBass	6/4	4	1	0					1/2	6\			
53	53	312	312	1.0	0	0	Chord	6/4	1	1	1/4	1/4	1	873						
53	53	313	313	3.0	1/4	1/4	Chord	6/4	1	1	3/4	1/2	3/2	874						
53	53	316	316	2.0	1	1	Chord	6/4	1	1	1/2	1/2	1	875						
53	53	312	312	1.0	0	0	Chord	6/4	2	1	1/4	1/4	1	876						
53	53	313	313	1.0	1/4	1/4	Chord	6/4	2	1	1/4	1/4	1	877						
53	53	314	314	1.0	1/2	1/2	Chord	6/4	2	1	1/4	1/4	1	878						
53	53	315	315	1.0	3/4	3/4	Chord	6/4	2	1	1/4	1/4	1	879						
53	53	316	316	2.0	1	1	Chord	6/4	2	1	1/2	1/2	1	880						
53	53	312	312	3.0	0	0	Chord	6/4	3	1	3/4	1/2	3/2	881						
53	53	315	315	1.0	3/4	3/4	Chord	6/4	3	1	1/4	1/4	1	882						
53	53	316	316	1.0	1	1	Chord	6/4	3	1	1/4	1/4	1	883						
53	53	317	317	1.0	5/4	5/4	Chord	6/4	3	1	1/4	1/4	1	884						
53	53	312	312	0.0	0	0	FiguredBass	6/4	4	1	0					1/4	5	4		
53	53	312	312	3.0	0	0	Chord	6/4	4	1	3/4	1/2	3/2	885						
53	53	313	313	0.0	1/4	1/4	FiguredBass	6/4	4	1	0					1/2	3			
53	53	315	315	0.0	3/4	3/4	FiguredBass	6/4	4	1	0					1/4	9			
53	53	315	315	1.0	3/4	3/4	Chord	6/4	4	1	1/4	1/4	1	886						
53	53	316	316	0.0	1	1	FiguredBass	6/4	4	1	0					1/4	6			
53	53	316	316	1.0	1	1	Chord	6/4	4	1	1/4	1/4	1	887						
53	53	317	317	0.0	5/4	5/4	FiguredBass	6/4	4	1	0					1/4	b			
53	53	317	317	1.0	5/4	5/4	Chord	6/4	4	1	1/4	1/4	1	888						
54	54	318	318	1.0	0	0	Chord	6/4	1	1	1/4	1/4	1	889						
54	54	319	319	3.0	1/4	1/4	Chord	6/4	1	1	3/4	1/2	3/2	890						
54	54	322	322	2.0	1	1	Chord	6/4	1	1	1/2	1/2	1	891						
54	54	318	318	3.0	0	0	Chord	6/4	2	1	3/4	1/2	3/2	892						
54	54	321	321	3.0	3/4	3/4	Chord	6/4	2	1	3/4	1/2	3/2	893						
54	54	318	318	1.0	0	0	Chord	6/4	3	1	1/4	1/4	1	894						
54	54	319	319	1.0	1/4	1/4	Chord	6/4	3	1	1/4	1/4	1	895						
54	54	320	320	1.0	1/2	1/2	Chord	6/4	3	1	1/4	1/4	1	896						
54	54	321	321	1.0	3/4	3/4	Chord	6/4	3	1	1/4	1/4	1	897						
54	54	322	322	1.0	1	1	Chord	6/4	3	1	1/4	1/4	1	898						
54	54	323	323	1.0	5/4	5/4	Chord	6/4	3	1	1/4	1/4	1	899						
54	54	318	318	0.0	0	0	FiguredBass	6/4	4	1	0					1/4	5	4		
54	54	318	318	1.0	0	0	Chord	6/4	4	1	1/4	1/4	1	900						
54	54	319	319	0.0	1/4	1/4	FiguredBass	6/4	4	1	0					1/4	6			
54	54	319	319	1.0	1/4	1/4	Chord	6/4	4	1	1/4	1/4	1	901						
54	54	320	320	1.0	1/2	1/2	Chord	6/4	4	1	1/4	1/4	1	902						
54	54	321	321	0.0	3/4	3/4	FiguredBass	6/4	4	1	0					1/4	9			
54	54	321	321	1.0	3/4	3/4	Chord	6/4	4	1	1/4	1/4	1	903						
54	54	322	322	0.0	1	1	FiguredBass	6/4	4	1	0					1/4	6b			
54	54	322	322	1.0	1	1	Chord	6/4	4	1	1/4	1/4	1	904						
54	54	323	323	0.0	5/4	5/4	FiguredBass	6/4	4	1	0					1/4	5b			
54	54	323	323	1.0	5/4	5/4	Chord	6/4	4	1	1/4	1/4	1	905						
55	55	324	324	1.0	0	0	Chord	6/4	1	1	1/4	1/4	1	906						
55	55	325	325	3.0	1/4	1/4	Chord	6/4	1	1	3/4	1/2	3/2	907						
55	55	328	328	2.0	1	1	Chord	6/4	1	1	1/2	1/2	1	908						
55	55	324	324	3.0	0	0	Chord	6/4	2	1	3/4	1/2	3/2	909						
55	55	327	327	3.0	3/4	3/4	Chord	6/4	2	1	3/4	1/2	3/2	910						
55	55	324	324	1.0	0	0	Chord	6/4	3	1	1/4	1/4	1	911						
55	55	325	325	0.5	1/4	1/4	Chord	6/4	3	1	1/8	1/8	1	912						
55	55	651/2	651/2	0.5	3/8	3/8	Chord	6/4	3	1	1/8	1/8	1	913						
55	55	326	326	1.0	1/2	1/2	Chord	6/4	3	1	1/4	1/4	1	914						
55	55	327	327	1.0	3/4	3/4	Chord	6/4	3	1	1/4	1/4	1	915						
55	55	328	328	1.0	1	1	Chord	6/4	3	1	1/4	1/4	1	916						
55	55	329	329	1.0	5/4	5/4	Chord	6/4	3	1	1/4	1/4	1	917						
55	55	324	324	0.0	0	0	FiguredBass	6/4	4	1	0					1/4	5	4		
55	55	324	324	2.0	0	0	Chord	6/4	4	1	1/2	1/2	1	918						
55	55	325	325	0.0	1/4	1/4	FiguredBass	6/4	4	1	0					1/4	3			
55	55	326	326	1.0	1/2	1/2	Chord	6/4	4	1	1/4	1/4	1	919						
55	55	327	327	0.0	3/4	3/4	FiguredBass	6/4	4	1	0					1/4	9	b3		
55	55	327	327	1.0	3/4	3/4	Chord	6/4	4	1	1/4	1/4	1	920						
55	55	328	328	0.0	1	1	FiguredBass	6/4	4	1	0					1/4	b7			
55	55	328	328	1.0	1	1	Chord	6/4	4	1	1/4	1/4	1	921						
55	55	329	329	1.0	5/4	5/4	Chord	6/4	4	1	1/4	1/4	1	922						
56	56	330	330	1.0	0	0	Chord	6/4	1	1	1/4	1/4	1	923						
56	56	331	331	1.0	1/4	1/4	Chord	6/4	1	1	1/4	1/4	1	924						
56	56	332	332	1.0	1/2	1/2	Chord	6/4	1	1	1/4	1/4	1	925						
56	56	333	333	1.0	3/4	3/4	Chord	6/4	1	1	1/4	1/4	1	926						
56	56	334	334	1.0	1	1	Chord	6/4	1	1	1/4	1/4	1	927						
56	56	335	335	1.0	5/4	5/4	Chord	6/4	1	1	1/4	1/4	1	928						
56	56	330	330	4.0	0	0	Chord	6/4	2	1	1	1	1	929						
56	56	334	334	1.0	1	1	Chord	6/4	2	1	1/4	1/4	1	930						
56	56	335	335	1.0	5/4	5/4	Chord	6/4	2	1	1/4	1/4	1	931						
56	56	330	330	2.0	0	0	Chord	6/4	3	1	1/2	1/2	1	932						
56	56	332	332	1.0	1/2	1/2	Chord	6/4	3	1	1/4	1/4	1	933						
56	56	333	333	2.0	3/4	3/4	Chord	6/4	3	1	1/2	1/2	1	934						
56	56	335	335	1.0	5/4	5/4	Chord	6/4	3	1	1/4	1/4	1	935						
56	56	330	330	0.0	0	0	FiguredBass	6/4	4	1	0					1/4	9			
56	56	330	330	2.0	0	0	Chord	6/4	4	1	1/2	1/2	1	936						
56	56	331	331	0.0	1/4	1/4	FiguredBass	6/4	4	1	0					1/4	8			
56	56	332	332	0.0	1/2	1/2	FiguredBass	6/4	4	1	0					1/4	6			
56	56	332	332	1.0	1/2	1/2	Chord	6/4	4	1	1/4	1/4	1	937						
56	56	333	333	0.0	3/4	3/4	FiguredBass	6/4	4	1	0					1/4	7			
56	56	333	333	2.0	3/4	3/4	Chord	6/4	4	1	1/2	1/2	1	938						
56	56	334	334	0.0	1	1	FiguredBass	6/4	4	1	0					1/4	6			
56	56	335	335	1.0	5/4	5/4	Chord	6/4	4	1	1/4	1/4	1	939						
57	57	336	336	2.0	0	0	Chord	6/4	1	1	1/2	1/2	1	940	articStaccatoAbove					
57	57	338	338	2.0	1/2	1/2	Chord	6/4	1	1	1/2	1/2	1	941	articStaccatoAbove					
57	57	340	340	2.0	1	1	Chord	6/4	1	1	1/2	1/2	1	942	articStaccatoAbove					
57	57	336	336	2.0	0	0	Chord	6/4	2	1	1/2	1/2	1	943	articStaccatoBelow					
57	57	338	338	2.0	1/2	1/2	Chord	6/4	2	1	1/2	1/2	1	944	articStaccatoAbove					
57	57	340	340	2.0	1	1	Chord	6/4	2	1	1/2	1/2	1	945	articStaccatoBelow					
57	57	336	336	2.0	0	0	Chord	6/4	3	1	1/2	1/2	1	946						
57	57	338	338	2.0	1/2	1/2	Chord	6/4	3	1	1/2	1/2	1	947						
57	57	340	340	2.0	1	1	Chord	6/4	3	1	1/2	1/2	1	948						
57	57	336	336	0.0	0	0	FiguredBass	6/4	4	1	0					1/2	b7			
57	57	336	336	2.0	0	0	Chord	6/4	4	1	1/2	1/2	1	949						
57	57	338	338	0.0	1/2	1/2	FiguredBass	6/4	4	1	0					1/2	7	5		
57	57	338	338	2.0	1/2	1/2	Chord	6/4	4	1	1/2	1/2	1	950						
57	57	340	340	0.0	1	1	FiguredBass	6/4	4	1	0					1/4	5	4		
57	57	340	340	2.0	1	1	Chord	6/4	4	1	1/2	1/2	1	951						
57	57	341	341	0.0	5/4	5/4	FiguredBass	6/4	4	1	0					1/4	3			
58	58	342	342	1.0	0	0	Chord	6/4	1	1	1/4	1/4	1	952						
58	58	343	343	1.0	1/4	1/4	Chord	6/4	1	1	1/4	1/4	1	953						
58	58	344	344	1.0	1/2	1/2	Chord	6/4	1	1	1/4	1/4	1	954						
58	58	345	345	1.0	3/4	3/4	Chord	6/4	1	1	1/4	1/4	1	955						
58	58	346	346	1.0	1	1	Chord	6/4	1	1	1/4	1/4	1	956						
58	58	347	347	1.0	5/4	5/4	Chord	6/4	1	1	1/4	1/4	1	957						
58	58	342	342	2.0	0	0	Chord	6/4	2	1	1/2	1/2	1	958						
58	58	346	346	1.0	1	1	Chord	6/4	2	1	1/4	1/4	1	959						
58	58	347	347	1.0	5/4	5/4	Chord	6/4	2	1	1/4	1/4	1	960						
58	58	342	342	2.0	0	0	Chord	6/4	3	1	1/2	1/2	1	961						
58	58	344	344	1.0	1/2	1/2	Chord	6/4	3	1	1/4	1/4	1	962						
58	58	345	345	2.0	3/4	3/4	Chord	6/4	3	1	1/2	1/2	1	963						
58	58	347	347	1.0	5/4	5/4	Chord	6/4	3	1	1/4	1/4	1	964						
58	58	342	342	2.0	0	0	Chord	6/4	4	1	1/2	1/2	1	965						
58	58	344	344	0.0	1/2	1/2	FiguredBass	6/4	4	1	0					1/4	6			
58	58	344	344	1.0	1/2	1/2	Chord	6/4	4	1	1/4	1/4	1	966						
58	58	345	345	0.0	3/4	3/4	FiguredBass	6/4	4	1	0					1/4	5			
58	58	345	345	2.0	3/4	3/4	Chord	6/4	4	1	1/2	1/2	1	967						
58	58	346	346	0.0	1	1	FiguredBass	6/4	4	1	0					1/4	6			
58	58	347	347	1.0	5/4	5/4	Chord	6/4	4	1	1/4	1/4	1	968						
59	59	348	348	2.0	0	0	Chord	6/4	1	1	1/2	1/2	1	969	articStaccatoAbove					
59	59	350	350	2.0	1/2	1/2	Chord	6/4	1	1	1/2	1/2	1	970	articStaccatoAbove					
59	59	352	352	2.0	1	1	Chord	6/4	1	1	1/2	1/2	1	971	articStaccatoAbove					
59	59	348	348	2.0	0	0	Chord	6/4	2	1	1/2	1/2	1	972	articStaccatoBelow					
59	59	350	350	2.0	1/2	1/2	Chord	6/4	2	1	1/2	1/2	1	973	articStaccatoAbove					
59	59	352	352	2.0	1	1	Chord	6/4	2	1	1/2	1/2	1	974	articStaccatoBelow					
59	59	348	348	2.0	0	0	Chord	6/4	3	1	1/2	1/2	1	975						
59	59	350	350	2.0	1/2	1/2	Chord	6/4	3	1	1/2	1/2	1	976						
59	59	352	352	2.0	1	1	Chord	6/4	3	1	1/2	1/2	1	977						
59	59	348	348	0.0	0	0	FiguredBass	6/4	4	1	0					1/2	b7			
59	59	348	348	2.0	0	0	Chord	6/4	4	1	1/2	1/2	1	978						
59	59	350	350	0.0	1/2	1/2	FiguredBass	6/4	4	1	0					1/2	7	5		
59	59	350	350	2.0	1/2	1/2	Chord	6/4	4	1	1/2	1/2	1	979						
59	59	352	352	0.0	1	1	FiguredBass	6/4	4	1	0					1/4	5	4		
59	59	352	352	2.0	1	1	Chord	6/4	4	1	1/2	1/2	1	980						
59	59	353	353	0.0	5/4	5/4	FiguredBass	6/4	4	1	0					1/4	3			
60	60	354	354	3.0	0	0	Chord	6/4	1	1	3/4	1/2	3/2	981						
60	60	354	354	3.0	0	0	Chord	6/4	2	1	3/4	1/2	3/2	982						
60	60	354	354	3.0	0	0	Chord	6/4	3	1	3/4	1/2	3/2	983						
60	60	354	354	3.0	0	0	Chord	6/4	4	1	3/4	1/2	3/2	984						
