mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
29	29	114	114	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	513					
29	29	112	112	0.0	0	0	FiguredBass	4/4	4	1	0				1/4	5			
29	29	112	112	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	514					
29	29	113	113	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/4	6			
29	29	114	114	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/4	5			
29	29	114	114	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	515					
29	29	115	115	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/4	6			
30	30	116	116	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	516					
30	30	233/2	233/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	517					
30	30	117	117	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	518					
30	30	235/2	235/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	519					
30	30	118	118	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	520					
30	30	237/2	237/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	521					
30	30	239/2	239/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	522					
30	30	116	116	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	523					
30	30	233/2	233/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	524					
30	30	117	117	1.5	1/4	1/4	Chord	4/4	2	1	3/8	1/4	3/2	525					
30	30	237/2	237/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	526					
30	30	119	119	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	527					
30	30	116	116	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	528					
30	30	118	118	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	529					
30	30	116	116	0.0	0	0	FiguredBass	4/4	4	1	0				1/4	5			
30	30	116	116	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	530					
30	30	117	117	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/4	6b			
30	30	118	118	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/4	b5			
30	30	118	118	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	531					
30	30	119	119	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/4	6			
31	31	120	120	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	532					
31	31	241/2	241/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	533					
31	31	121	121	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	534					
31	31	243/2	243/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	535					
31	31	122	122	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	536					
31	31	245/2	245/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	537					
31	31	123	123	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	538					
31	31	120	120	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	539					
31	31	241/2	241/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	540					
31	31	121	121	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	541					
31	31	243/2	243/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	542					
31	31	122	122	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	543					
31	31	123	123	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	544					
31	31	120	120	1.5	0	0	Chord	4/4	3	1	3/8	1/4	3/2	545					
31	31	243/2	243/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	546					
31	31	122	122	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	547					
31	31	245/2	245/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	548					
31	31	123	123	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	549					
31	31	247/2	247/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	550					
31	31	120	120	0.0	0	0	FiguredBass	4/4	4	1	0				1/4	5			
31	31	120	120	1.5	0	0	Chord	4/4	4	1	3/8	1/4	3/2	551					
31	31	121	121	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/8	6			
31	31	243/2	243/2	0.0	3/8	3/8	FiguredBass	4/4	4	1	0				1/8	6			
31	31	243/2	243/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	552					
31	31	122	122	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	553					
31	31	245/2	245/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	554					
31	31	123	123	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	555					
31	31	247/2	247/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0				1/8	6			
31	31	247/2	247/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	556					
32	32	124	124	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	557					
32	32	125	125	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	558					
32	32	126	126	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	559					
32	32	253/2	253/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	560					
32	32	127	127	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	561					
32	32	255/2	255/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	562					
32	32	124	124	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	563					
32	32	126	126	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	564					
32	32	124	124	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	565					
32	32	249/2	249/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	566					
32	32	125	125	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	567					
32	32	251/2	251/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	568					
32	32	126	126	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	569					
32	32	124	124	0.0	0	0	FiguredBass	4/4	4	1	0				1/8	6	5		
32	32	124	124	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	570					
32	32	249/2	249/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	571					
32	32	125	125	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/8	3			
32	32	125	125	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	572					
32	32	251/2	251/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	573					
32	32	126	126	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	574					
33	33	128	128	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	575					
33	33	257/2	257/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	576					
33	33	129	129	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	577					
33	33	259/2	259/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	578					
33	33	130	130	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	579					
33	33	261/2	261/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	580					
33	33	131	131	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	581					
33	33	130	130	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	582					
33	33	261/2	261/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	583					
33	33	131	131	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	584					
33	33	263/2	263/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	585					
33	33	128	128	0.0	0	0	FiguredBass	4/4	4	1	0				1/2	6			
33	33	128	128	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	586					
33	33	130	130	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	587					
34	34	132	132	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	588					
34	34	133	133	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	589					
34	34	134	134	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	590					
34	34	132	132	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	591					
34	34	265/2	265/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	592					
34	34	133	133	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	593					
34	34	267/2	267/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	594					
34	34	134	134	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	595					
34	34	269/2	269/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	596					
34	34	135	135	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	597					
34	34	134	134	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	598					
34	34	269/2	269/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	599					
34	34	135	135	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	600					
34	34	271/2	271/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	601					
34	34	132	132	0.0	0	0	FiguredBass	4/4	4	1	0				1/4	5	4		
34	34	132	132	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	602					
34	34	133	133	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/4	3			
34	34	134	134	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	603					
35	35	138	138	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	604					
35	35	277/2	277/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	605					
35	35	139	139	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	606					
35	35	279/2	279/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	607					
35	35	136	136	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	608					
35	35	137	137	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	609					
35	35	138	138	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	610					
35	35	139	139	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	611					
35	35	136	136	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	612					
35	35	273/2	273/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	613					
35	35	137	137	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	614					
35	35	275/2	275/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	615					
35	35	138	138	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	616					
35	35	279/2	279/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	617					
35	35	136	136	0.0	0	0	FiguredBass	4/4	4	1	0				1/4	4			
35	35	136	136	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	618					
35	35	137	137	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/4	3			
35	35	138	138	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				3/8	6			
35	35	138	138	1.5	1/2	1/2	Chord	4/4	4	1	3/8	1/4	3/2	619					
35	35	279/2	279/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	620					
36	36	140	140	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	621					
36	36	281/2	281/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	622					
36	36	141	141	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	623					
36	36	283/2	283/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	624					
36	36	142	142	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	625					
36	36	285/2	285/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	626					
36	36	143	143	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	627					
36	36	140	140	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	628					
36	36	141	141	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	629					
36	36	142	142	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	630					
36	36	285/2	285/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	631					
36	36	143	143	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	632					
36	36	287/2	287/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	633					
36	36	140	140	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	634					
36	36	141	141	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	635					
36	36	142	142	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	636					
36	36	140	140	0.0	0	0	FiguredBass	4/4	4	1	0				1/4	5	4		
36	36	140	140	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	637					
36	36	141	141	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/4	#			
36	36	141	141	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	638					
36	36	142	142	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	639					
37	37	144	144	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	640					
37	37	145	145	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	641					
37	37	147	147	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	642					
37	37	144	144	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	643					
37	37	289/2	289/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	644					
37	37	145	145	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	645					
37	37	291/2	291/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	646					
37	37	146	146	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	647					
37	37	293/2	293/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	648					
37	37	147	147	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	649					
37	37	144	144	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	650					
37	37	146	146	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	651					
37	37	295/2	295/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	652					
37	37	144	144	0.0	0	0	FiguredBass	4/4	4	1	0				1/4	5	4		
37	37	144	144	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	653					
37	37	145	145	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/4	3b			
37	37	146	146	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/4	7	#		
37	37	146	146	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	654					
37	37	295/2	295/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0				1/8	6			
37	37	295/2	295/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	655					
38	38	148	148	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	656					
38	38	150	150	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	657					
38	38	301/2	301/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	658					
38	38	151	151	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	659					
38	38	303/2	303/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	660					
38	38	148	148	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	661					
38	38	149	149	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	662					
38	38	150	150	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	663					
38	38	148	148	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	664					
38	38	149	149	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	665					
38	38	150	150	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	666					
38	38	148	148	0.0	0	0	FiguredBass	4/4	4	1	0				1/4	6	5		
38	38	148	148	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	667					
38	38	149	149	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/4	#			
38	38	149	149	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	668					
38	38	150	150	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/2	b			
38	38	150	150	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	669					
39	39	152	152	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	670					
39	39	154	154	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	671					
39	39	309/2	309/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	672					
39	39	155	155	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	673					
39	39	311/2	311/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	674					
39	39	152	152	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	675					
39	39	305/2	305/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	676					
39	39	153	153	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	677					
39	39	307/2	307/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	678					
39	39	154	154	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	679					
39	39	152	152	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	680					
39	39	153	153	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	681					
39	39	154	154	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	682					
39	39	152	152	0.0	0	0	FiguredBass	4/4	4	1	0				1/4	#			
39	39	152	152	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	683					
39	39	153	153	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	684					
39	39	154	154	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/2	b			
39	39	154	154	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	685					
40	40	156	156	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	686					
40	40	158	158	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	687					
40	40	317/2	317/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	688					
40	40	159	159	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	689					
40	40	319/2	319/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	690					
40	40	156	156	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	691					8
40	40	313/2	313/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	692					8
40	40	157	157	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	693					8
40	40	315/2	315/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	694					
40	40	158	158	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	695					
40	40	156	156	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	696					
40	40	157	157	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	697					
40	40	158	158	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	698					
40	40	156	156	0.0	0	0	FiguredBass	4/4	4	1	0				1/4	#			
40	40	156	156	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	699					
40	40	157	157	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	700					
40	40	158	158	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/2	b			
40	40	158	158	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	701					
41	41	160	160	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	702					
41	41	162	162	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	703					9
41	41	325/2	325/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	704					9
41	41	163	163	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	705					9
41	41	327/2	327/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	706					
41	41	160	160	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	707					
41	41	321/2	321/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	708					
41	41	161	161	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	709					
41	41	323/2	323/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	710					
41	41	162	162	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	711					
41	41	160	160	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	712					
41	41	161	161	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	713					
41	41	162	162	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	714					
41	41	160	160	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	715					
41	41	161	161	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	716					
41	41	162	162	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	717					
42	42	164	164	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	718					
42	42	166	166	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	719					
42	42	333/2	333/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	720					
42	42	167	167	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	721					
42	42	335/2	335/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	722					
42	42	164	164	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	723					10
42	42	329/2	329/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	724					10
42	42	165	165	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	725					10
42	42	331/2	331/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	726					
42	42	166	166	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	727					
42	42	167	167	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	728					
42	42	164	164	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	729					
42	42	165	165	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	730					
42	42	166	166	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	731					
42	42	164	164	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	732					
42	42	165	165	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	733					
42	42	166	166	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	734					
43	43	168	168	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	735					
43	43	339/2	339/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	736					
43	43	170	170	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	737					
43	43	343/2	343/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	738					
43	43	168	168	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	739					
43	43	169	169	1.5	1/4	1/4	Chord	4/4	2	1	3/8	1/4	3/2	740					
43	43	341/2	341/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	741					
43	43	171	171	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	742					
43	43	168	168	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	743					
43	43	169	169	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	744					
43	43	170	170	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	745					
43	43	343/2	343/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	746					
43	43	168	168	0.0	0	0	FiguredBass	4/4	4	1	0				1/4	6	5		
43	43	168	168	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	747					
43	43	169	169	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/4	6	5		
43	43	169	169	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	748					
43	43	170	170	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/4	9			
43	43	170	170	1.5	1/2	1/2	Chord	4/4	4	1	3/8	1/4	3/2	749					
43	43	171	171	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/8	8			
43	43	343/2	343/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0				1/8	6			
43	43	343/2	343/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	750					
44	44	172	172	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	751					
44	44	345/2	345/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	752					
44	44	173	173	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	753					
44	44	174	174	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	754					
44	44	349/2	349/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	755					
44	44	175	175	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	756					
44	44	351/2	351/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	757					
44	44	172	172	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	758					
44	44	173	173	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	759					
44	44	174	174	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	760					
44	44	172	172	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	761					
44	44	345/2	345/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	762					
44	44	173	173	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	763					
44	44	347/2	347/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	764					
44	44	174	174	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	765					
44	44	172	172	0.0	0	0	FiguredBass	4/4	4	1	0				1/8	b			
44	44	172	172	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	766					
44	44	345/2	345/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	767					
44	44	173	173	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/8	#			
44	44	173	173	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	768					
44	44	347/2	347/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	769					
44	44	174	174	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	770					
45	45	176	176	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	771					
45	45	353/2	353/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	772					
45	45	177	177	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	773					
45	45	355/2	355/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	774					
45	45	178	178	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	775					
45	45	357/2	357/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	776					
45	45	179	179	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	777					
45	45	178	178	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	778					
