mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
15	15	89/2	89/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	255					
16	16	45	45	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	256					
16	16	91/2	91/2	1.0	1/8	1/8	Chord	6/8	1	1	1/4	1/4	1	257					
16	16	93/2	93/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	258					
16	16	47	47	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	259					
16	16	95/2	95/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	260					
16	16	45	45	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	261					
16	16	91/2	91/2	1.0	1/8	1/8	Chord	6/8	2	1	1/4	1/4	1	262					
16	16	93/2	93/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	263					
16	16	45	45	0.5	0	0	Chord	6/8	3	1	1/8	1/8	1	264					
16	16	91/2	91/2	0.5	1/8	1/8	Chord	6/8	3	1	1/8	1/8	1	265					
16	16	46	46	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	266					
16	16	93/2	93/2	1.0	3/8	3/8	Chord	6/8	3	1	1/4	1/4	1	267					
16	16	95/2	95/2	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	268					
16	16	45	45	0.0	0	0	FiguredBass	6/8	4	1	0				1/8	6	5	b	
16	16	45	45	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	269					
16	16	91/2	91/2	0.0	1/8	1/8	FiguredBass	6/8	4	1	0				1/8	h			
16	16	91/2	91/2	0.5	1/8	1/8	Chord	6/8	4	1	1/8	1/8	1	270					
16	16	46	46	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	271					
16	16	93/2	93/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0				1/4	b			
16	16	93/2	93/2	1.0	3/8	3/8	Chord	6/8	4	1	1/4	1/4	1	272					
16	16	95/2	95/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	273					
17	17	48	48	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	274					
17	17	97/2	97/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	275					
17	17	195/4	195/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	276					
17	17	49	49	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	277					
17	17	99/2	99/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	278					
17	17	50	50	1.0	1/2	1/2	Chord	6/8	1	1	1/4	1/4	1	279					
17	17	50	50	0.25	1/2	1/2	Chord	6/8	2	1	1/16	1/16	1	280					
17	17	201/4	201/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16	1/16	1	281					
17	17	101/2	101/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16	1/16	1	282					
17	17	203/4	203/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16	1/16	1	283					
17	17	48	48	1.0	0	0	Chord	6/8	3	1	1/4	1/4	1	284					
17	17	49	49	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	285					
17	17	99/2	99/2	1.0	3/8	3/8	Chord	6/8	3	1	1/4	1/4	1	286					
17	17	101/2	101/2	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	287					
17	17	48	48	0.0	0	0	FiguredBass	6/8	4	1	0				1/8	5	4		
17	17	48	48	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	288					
17	17	97/2	97/2	0.0	1/8	1/8	FiguredBass	6/8	4	1	0				1/8	h3			
17	17	49	49	0.0	1/4	1/4	FiguredBass	6/8	4	1	0				1/8	5			
17	17	49	49	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	289					
17	17	99/2	99/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0				1/4	5			
17	17	99/2	99/2	1.0	3/8	3/8	Chord	6/8	4	1	1/4	1/4	1	290					
17	17	101/2	101/2	0.0	5/8	5/8	FiguredBass	6/8	4	1	0				1/8	b			
17	17	101/2	101/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	291					
18	18	51	51	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	292					
18	18	103/2	103/2	1.0	1/8	1/8	Chord	6/8	1	1	1/4	1/4	1	293					
18	18	105/2	105/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	294					
18	18	53	53	0.25	1/2	1/2	Chord	6/8	1	1	1/16	1/16	1	295					
18	18	213/4	213/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16	1/16	1	296					
18	18	107/2	107/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16	1/16	1	297					
18	18	215/4	215/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16	1/16	1	298					
18	18	51	51	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	299					
18	18	103/2	103/2	0.25	1/8	1/8	Chord	6/8	2	1	1/16	1/16	1	300					
18	18	207/4	207/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16	1/16	1	301					
18	18	52	52	0.25	1/4	1/4	Chord	6/8	2	1	1/16	1/16	1	302					
18	18	209/4	209/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16	1/16	1	303					
18	18	105/2	105/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	304					
18	18	53	53	1.0	1/2	1/2	Chord	6/8	2	1	1/4	1/4	1	305					
18	18	51	51	0.5	0	0	Chord	6/8	3	1	1/8	1/8	1	306					
18	18	103/2	103/2	1.0	1/8	1/8	Chord	6/8	3	1	1/4	1/4	1	307					
18	18	105/2	105/2	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	308					
18	18	53	53	1.0	1/2	1/2	Chord	6/8	3	1	1/4	1/4	1	309					
18	18	51	51	0.0	0	0	FiguredBass	6/8	4	1	0				1/8	5	4		
18	18	51	51	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	310					
18	18	103/2	103/2	0.0	1/8	1/8	FiguredBass	6/8	4	1	0				1/4	h			
18	18	103/2	103/2	1.0	1/8	1/8	Chord	6/8	4	1	1/4	1/4	1	311					
18	18	105/2	105/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0				1/8	b			
18	18	105/2	105/2	0.5	3/8	3/8	Chord	6/8	4	1	1/8	1/8	1	312					
18	18	53	53	0.0	1/2	1/2	FiguredBass	6/8	4	1	0				1/4	b			
18	18	53	53	1.0	1/2	1/2	Chord	6/8	4	1	1/4	1/4	1	313					
19	19	54	54	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	314					
19	19	109/2	109/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	315					
19	19	219/4	219/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	316					
19	19	55	55	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	317					
19	19	221/4	221/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	318					
19	19	111/2	111/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	319					
19	19	56	56	1.0	1/2	1/2	Chord	6/8	1	1	1/4	1/4	1	320					
19	19	54	54	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	321					
19	19	109/2	109/2	1.0	1/8	1/8	Chord	6/8	2	1	1/4	1/4	1	322					
19	19	111/2	111/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	323					
19	19	56	56	0.25	1/2	1/2	Chord	6/8	2	1	1/16	1/16	1	324					
19	19	225/4	225/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16	1/16	1	325					
19	19	113/2	113/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16	1/16	1	326					
19	19	227/4	227/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16	1/16	1	327					
19	19	54	54	0.5	0	0	Chord	6/8	3	1	1/8	1/8	1	328					
19	19	109/2	109/2	1.0	1/8	1/8	Chord	6/8	3	1	1/4	1/4	1	329					
19	19	111/2	111/2	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	330					
19	19	54	54	0.0	0	0	FiguredBass	6/8	4	1	0				1/8	5	4		
19	19	54	54	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	331					
19	19	109/2	109/2	0.0	1/8	1/8	FiguredBass	6/8	4	1	0				1/4	#			
19	19	109/2	109/2	1.0	1/8	1/8	Chord	6/8	4	1	1/4	1/4	1	332					
19	19	111/2	111/2	0.5	3/8	3/8	Chord	6/8	4	1	1/8	1/8	1	333					
19	19	56	56	0.0	1/2	1/2	FiguredBass	6/8	4	1	0				1/4	b			
19	19	56	56	1.0	1/2	1/2	Chord	6/8	4	1	1/4	1/4	1	334					
20	20	57	57	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	335					
20	20	115/2	115/2	1.0	1/8	1/8	Chord	6/8	1	1	1/4	1/4	1	336					
20	20	117/2	117/2	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	337					
20	20	57	57	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	338					
20	20	115/2	115/2	0.25	1/8	1/8	Chord	6/8	2	1	1/16	1/16	1	339					
20	20	231/4	231/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16	1/16	1	340					
20	20	58	58	0.25	1/4	1/4	Chord	6/8	2	1	1/16	1/16	1	341					
20	20	233/4	233/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16	1/16	1	342					
20	20	117/2	117/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	343					
20	20	59	59	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	344					
20	20	119/2	119/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	345					
20	20	117/2	117/2	1.0	3/8	3/8	Chord	6/8	3	1	1/4	1/4	1	346					
20	20	119/2	119/2	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	347					
20	20	57	57	0.0	0	0	FiguredBass	6/8	4	1	0				1/8	5	4		
20	20	57	57	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	348					
20	20	115/2	115/2	0.0	1/8	1/8	FiguredBass	6/8	4	1	0				1/8	#			
20	20	58	58	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	349					
20	20	117/2	117/2	1.0	3/8	3/8	Chord	6/8	4	1	1/4	1/4	1	350					
20	20	119/2	119/2	0.0	5/8	5/8	FiguredBass	6/8	4	1	0				1/8	6			
20	20	119/2	119/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	351					
21	21	62	62	0.25	1/2	1/2	Chord	6/8	1	1	1/16	1/16	1	352					
21	21	249/4	249/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16	1/16	1	353					
21	21	125/2	125/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16	1/16	1	354					
21	21	251/4	251/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16	1/16	1	355					
21	21	60	60	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	356					
21	21	61	61	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	357					
21	21	123/2	123/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	358					
21	21	60	60	0.5	0	0	Chord	6/8	3	1	1/8	1/8	1	359					
21	21	121/2	121/2	0.25	1/8	1/8	Chord	6/8	3	1	1/16	1/16	1	360					
21	21	243/4	243/4	0.25	3/16	3/16	Chord	6/8	3	1	1/16	1/16	1	361					
21	21	61	61	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	362					
21	21	123/2	123/2	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	363					
21	21	62	62	1.0	1/2	1/2	Chord	6/8	3	1	1/4	1/4	1	364					
21	21	60	60	0.0	0	0	FiguredBass	6/8	4	1	0				1/8	7			
21	21	60	60	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	365					
21	21	121/2	121/2	0.25	1/8	1/8	Chord	6/8	4	1	1/16	1/16	1	366					
21	21	243/4	243/4	0.25	3/16	3/16	Chord	6/8	4	1	1/16	1/16	1	367					
21	21	61	61	0.0	1/4	1/4	FiguredBass	6/8	4	1	0				1/8	#			
21	21	61	61	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	368					
21	21	123/2	123/2	0.5	3/8	3/8	Chord	6/8	4	1	1/8	1/8	1	369					
21	21	62	62	1.0	1/2	1/2	Chord	6/8	4	1	1/4	1/4	1	370					
22	22	63	63	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	371					
22	22	127/2	127/2	0.25	1/8	1/8	Chord	6/8	1	1	1/16	1/16	1	372					
22	22	255/4	255/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16	1/16	1	373					
22	22	64	64	0.25	1/4	1/4	Chord	6/8	1	1	1/16	1/16	1	374					
22	22	257/4	257/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	375					
22	22	129/2	129/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	376					
22	22	65	65	1.0	1/2	1/2	Chord	6/8	1	1	1/4	1/4	1	377					
22	22	65	65	0.25	1/2	1/2	Chord	6/8	2	1	1/16	1/16	1	378					
22	22	261/4	261/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16	1/16	1	379					
22	22	131/2	131/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16	1/16	1	380					
22	22	263/4	263/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16	1/16	1	381					
22	22	63	63	0.5	0	0	Chord	6/8	3	1	1/8	1/8	1	382					
22	22	127/2	127/2	1.0	1/8	1/8	Chord	6/8	3	1	1/4	1/4	1	383					
22	22	129/2	129/2	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	384					
22	22	65	65	0.5	1/2	1/2	Chord	6/8	3	1	1/8	1/8	1	385					
22	22	131/2	131/2	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	386					
22	22	63	63	0.0	0	0	FiguredBass	6/8	4	1	0				1/8	4	2		
22	22	63	63	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	387					
22	22	127/2	127/2	0.0	1/8	1/8	FiguredBass	6/8	4	1	0				1/4	6			
22	22	127/2	127/2	1.0	1/8	1/8	Chord	6/8	4	1	1/4	1/4	1	388					
22	22	129/2	129/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0				1/8	4+	2		
22	22	129/2	129/2	0.5	3/8	3/8	Chord	6/8	4	1	1/8	1/8	1	389					
22	22	65	65	0.0	1/2	1/2	FiguredBass	6/8	4	1	0				1/8	6			
22	22	65	65	0.5	1/2	1/2	Chord	6/8	4	1	1/8	1/8	1	390					
22	22	131/2	131/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	391					
23	23	66	66	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	392					
23	23	133/2	133/2	1.0	1/8	1/8	Chord	6/8	1	1	1/4	1/4	1	393					
23	23	135/2	135/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	394					
23	23	66	66	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	395					
23	23	133/2	133/2	0.25	1/8	1/8	Chord	6/8	2	1	1/16	1/16	1	396					
23	23	267/4	267/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16	1/16	1	397					
23	23	67	67	0.25	1/4	1/4	Chord	6/8	2	1	1/16	1/16	1	398					
23	23	269/4	269/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16	1/16	1	399					
23	23	135/2	135/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	400					
23	23	68	68	1.0	1/2	1/2	Chord	6/8	2	1	1/4	1/4	1	401					
23	23	66	66	0.5	0	0	Chord	6/8	3	1	1/8	1/8	1	402					
23	23	133/2	133/2	1.0	1/8	1/8	Chord	6/8	3	1	1/4	1/4	1	403					
23	23	135/2	135/2	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	404					
23	23	68	68	0.25	1/2	1/2	Chord	6/8	3	1	1/16	1/16	1	405					
23	23	273/4	273/4	0.25	9/16	9/16	Chord	6/8	3	1	1/16	1/16	1	406					
23	23	137/2	137/2	0.25	5/8	5/8	Chord	6/8	3	1	1/16	1/16	1	407					
23	23	275/4	275/4	0.25	11/16	11/16	Chord	6/8	3	1	1/16	1/16	1	408					
23	23	66	66	0.0	0	0	FiguredBass	6/8	4	1	0				1/8	5	4		
23	23	66	66	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	409					
23	23	133/2	133/2	0.0	1/8	1/8	FiguredBass	6/8	4	1	0				1/4	#			
23	23	133/2	133/2	1.0	1/8	1/8	Chord	6/8	4	1	1/4	1/4	1	410					
23	23	135/2	135/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0				1/8	5			
23	23	135/2	135/2	1.0	3/8	3/8	Chord	6/8	4	1	1/4	1/4	1	411					
23	23	68	68	0.0	1/2	1/2	FiguredBass	6/8	4	1	0				1/8	6b			
23	23	137/2	137/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	412					
24	24	69	69	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	413					
24	24	141/2	141/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	414					
24	24	69	69	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	415					
24	24	139/2	139/2	1.0	1/8	1/8	Chord	6/8	2	1	1/4	1/4	1	416					
24	24	141/2	141/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	417					
24	24	71	71	1.0	1/2	1/2	Chord	6/8	2	1	1/4	1/4	1	418					
24	24	69	69	0.5	0	0	Chord	6/8	3	1	1/8	1/8	1	419					
24	24	139/2	139/2	0.25	1/8	1/8	Chord	6/8	3	1	1/16	1/16	1	420					
24	24	279/4	279/4	0.25	3/16	3/16	Chord	6/8	3	1	1/16	1/16	1	421					
24	24	70	70	0.25	1/4	1/4	Chord	6/8	3	1	1/16	1/16	1	422					
24	24	281/4	281/4	0.25	5/16	5/16	Chord	6/8	3	1	1/16	1/16	1	423					
24	24	141/2	141/2	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	424					
24	24	71	71	0.25	1/2	1/2	Chord	6/8	3	1	1/16	1/16	1	425					
24	24	285/4	285/4	0.25	9/16	9/16	Chord	6/8	3	1	1/16	1/16	1	426					
24	24	143/2	143/2	0.25	5/8	5/8	Chord	6/8	3	1	1/16	1/16	1	427					
24	24	287/4	287/4	0.25	11/16	11/16	Chord	6/8	3	1	1/16	1/16	1	428					
24	24	69	69	0.0	0	0	FiguredBass	6/8	4	1	0				1/8	b7			
24	24	69	69	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	429					
24	24	139/2	139/2	0.0	1/8	1/8	FiguredBass	6/8	4	1	0				1/8	6			
24	24	70	70	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	430					
24	24	141/2	141/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0				1/8	7			
24	24	141/2	141/2	1.0	3/8	3/8	Chord	6/8	4	1	1/4	1/4	1	431					
24	24	71	71	0.0	1/2	1/2	FiguredBass	6/8	4	1	0				1/8	6			
24	24	143/2	143/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	432					
25	25	72	72	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	433					
25	25	145/2	145/2	1.0	1/8	1/8	Chord	6/8	1	1	1/4	1/4	1	434					
25	25	147/2	147/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	435					
25	25	74	74	1.0	1/2	1/2	Chord	6/8	1	1	1/4	1/4	1	436					
25	25	72	72	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	437					
25	25	145/2	145/2	1.0	1/8	1/8	Chord	6/8	2	1	1/4	1/4	1	438					
25	25	147/2	147/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	439					
25	25	74	74	1.0	1/2	1/2	Chord	6/8	2	1	1/4	1/4	1	440					
25	25	72	72	0.5	0	0	Chord	6/8	3	1	1/8	1/8	1	441					
25	25	145/2	145/2	0.25	1/8	1/8	Chord	6/8	3	1	1/16	1/16	1	442					
25	25	291/4	291/4	0.25	3/16	3/16	Chord	6/8	3	1	1/16	1/16	1	443					
25	25	73	73	0.25	1/4	1/4	Chord	6/8	3	1	1/16	1/16	1	444					
25	25	293/4	293/4	0.25	5/16	5/16	Chord	6/8	3	1	1/16	1/16	1	445					
25	25	147/2	147/2	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	446					
25	25	74	74	0.5	1/2	1/2	Chord	6/8	3	1	1/8	1/8	1	447					
25	25	149/2	149/2	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	448					
25	25	72	72	0.0	0	0	FiguredBass	6/8	4	1	0				1/8	#			
25	25	72	72	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	449					
25	25	145/2	145/2	1.0	1/8	1/8	Chord	6/8	4	1	1/4	1/4	1	450					
25	25	147/2	147/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0				1/8	6	5	b	
25	25	147/2	147/2	0.5	3/8	3/8	Chord	6/8	4	1	1/8	1/8	1	451					
25	25	74	74	0.0	1/2	1/2	FiguredBass	6/8	4	1	0				1/8	#			
25	25	74	74	0.5	1/2	1/2	Chord	6/8	4	1	1/8	1/8	1	452					
25	25	149/2	149/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	453					
26	26	75	75	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	454					
26	26	151/2	151/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	455					
26	26	76	76	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	456					
26	26	153/2	153/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	457					
26	26	77	77	0.25	1/2	1/2	Chord	6/8	1	1	1/16	1/16	1	458					0
26	26	309/4	309/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16	1/16	1	459					
26	26	155/2	155/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	460					
26	26	75	75	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	461					
26	26	77	77	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	462					
26	26	155/2	155/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	463					
26	26	75	75	1.0	0	0	Chord	6/8	3	1	1/4	1/4	1	464					
26	26	76	76	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	465					
26	26	153/2	153/2	1.0	3/8	3/8	Chord	6/8	3	1	1/4	1/4	1	466					
26	26	155/2	155/2	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	467					
26	26	75	75	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	468					
26	26	76	76	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	469					
26	26	153/2	153/2	1.0	3/8	3/8	Chord	6/8	4	1	1/4	1/4	1	470					
26	26	155/2	155/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	471					
27	27	78	78	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	472					
27	27	157/2	157/2	1.0	1/8	1/8	Chord	6/8	1	1	1/4	1/4	1	473					
27	27	159/2	159/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	474					
27	27	80	80	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	475					
27	27	161/2	161/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	476					
27	27	78	78	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	477					
27	27	157/2	157/2	0.25	1/8	1/8	Chord	6/8	2	1	1/16	1/16	1	478					
27	27	315/4	315/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16	1/16	1	479					
27	27	79	79	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	480					
27	27	159/2	159/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	481					
27	27	80	80	1.0	1/2	1/2	Chord	6/8	2	1	1/4	1/4	1	482					
27	27	78	78	1.0	0	0	Chord	6/8	3	1	1/4	1/4	1	483					
27	27	79	79	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	484					
27	27	159/2	159/2	1.0	3/8	3/8	Chord	6/8	3	1	1/4	1/4	1	485					
27	27	161/2	161/2	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	486					
27	27	78	78	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	487					
27	27	79	79	0.0	1/4	1/4	FiguredBass	6/8	4	1	0				1/8	6\			
27	27	79	79	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	488					
27	27	159/2	159/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0				1/8	9	3		
27	27	159/2	159/2	1.0	3/8	3/8	Chord	6/8	4	1	1/4	1/4	1	489					
27	27	80	80	0.0	1/2	1/2	FiguredBass	6/8	4	1	0				1/8	8	6		
27	27	161/2	161/2	0.0	5/8	5/8	FiguredBass	6/8	4	1	0				1/8	6	5	b	
27	27	161/2	161/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	490					
28	28	81	81	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	491					
28	28	163/2	163/2	1.0	1/8	1/8	Chord	6/8	1	1	1/4	1/4	1	492					
28	28	165/2	165/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	493					
28	28	167/2	167/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	494					
28	28	81	81	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	495					
28	28	163/2	163/2	1.0	1/8	1/8	Chord	6/8	2	1	1/4	1/4	1	496					
28	28	165/2	165/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	497					
28	28	167/2	167/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	498					
28	28	81	81	0.5	0	0	Chord	6/8	3	1	1/8	1/8	1	499					
28	28	163/2	163/2	1.0	1/8	1/8	Chord	6/8	3	1	1/4	1/4	1	500					
28	28	165/2	165/2	1.0	3/8	3/8	Chord	6/8	3	1	1/4	1/4	1	501					
28	28	167/2	167/2	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	502					
28	28	81	81	0.0	0	0	FiguredBass	6/8	4	1	0				1/8	6	4		
28	28	81	81	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	503					
28	28	163/2	163/2	0.0	1/8	1/8	FiguredBass	6/8	4	1	0				1/4	#			
28	28	163/2	163/2	1.0	1/8	1/8	Chord	6/8	4	1	1/4	1/4	1	504					
28	28	165/2	165/2	1.0	3/8	3/8	Chord	6/8	4	1	1/4	1/4	1	505					
28	28	167/2	167/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	506					
29	29	84	84	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	507					
29	29	169/2	169/2	0.75	1/8	1/8	Chord	6/8	1	1	3/16	1/8	3/2	508					
29	29	341/4	341/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16	1/16	1	509					
29	29	171/2	171/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	510					
29	29	84	84	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	511					
